,subject,feature_shuffle,trialnum,correlation
299,sub05,onsets_dis,74,-0.012912154801386612
300,sub05,ac_target,75,-0.04564697128392236
301,sub05,ac_dis,75,0.02798617229280331
302,sub05,onsets_target,75,0.001675993826950701
303,sub05,onsets_dis,75,-0.011334488263985443
304,sub05,ac_target,76,-0.04776821594272947
305,sub05,ac_dis,76,0.023741466544738087
306,sub05,onsets_target,76,0.06637023715492504
307,sub05,onsets_dis,76,-0.0023417573420086856
308,sub05,ac_target,77,-0.04769646795212957
309,sub05,ac_dis,77,-0.01877927965636372
310,sub05,onsets_target,77,-0.03889437560104658
311,sub05,onsets_dis,77,-0.01424144931796605
312,sub05,ac_target,78,-0.005229634768591134
313,sub05,ac_dis,78,-0.017911266915251675
314,sub05,onsets_target,78,0.03918516931243503
315,sub05,onsets_dis,78,0.0030041100605493415
316,sub05,ac_target,79,0.038780662430267974
317,sub05,ac_dis,79,0.003660464186840537
318,sub05,onsets_target,79,0.03351095100509764
319,sub05,onsets_dis,79,0.02714278842767138
320,sub05,ac_target,80,-0.0002020305158184514
321,sub05,ac_dis,80,-0.006219352978700689
322,sub05,onsets_target,80,0.034323839931678146
323,sub05,onsets_dis,80,-0.015323508825494037
324,sub05,ac_target,81,-0.00825507516097356
325,sub05,ac_dis,81,0.02368078476170927
326,sub05,onsets_target,81,0.0032587242029686408
327,sub05,onsets_dis,81,0.007426812081358584
328,sub05,ac_target,82,-0.04754073781545717
329,sub05,ac_dis,82,-0.04433865539218708
330,sub05,onsets_target,82,-0.009226109629488256
331,sub05,onsets_dis,82,-0.01451679896769354
332,sub05,ac_target,83,0.002472509044014656
333,sub05,ac_dis,83,0.04424333698965527
334,sub05,onsets_target,83,-0.01488139487444281
335,sub05,onsets_dis,83,-0.059136298169058535
336,sub05,ac_target,84,-0.07403459685442405
337,sub05,ac_dis,84,0.061695366042099145
338,sub05,onsets_target,84,-0.004464096667249753
339,sub05,onsets_dis,84,-0.01573332833583461
340,sub05,ac_target,85,0.03696044104457675
341,sub05,ac_dis,85,0.0540455080746026
342,sub05,onsets_target,85,0.024258326872365815
343,sub05,onsets_dis,85,-0.026202154772091514
344,sub05,ac_target,86,-0.022548505035297692
345,sub05,ac_dis,86,-0.04243043287369403
346,sub05,onsets_target,86,-0.04986822157701844
347,sub05,onsets_dis,86,-0.04038069290084027
348,sub05,ac_target,87,-0.013325066032486442
349,sub05,ac_dis,87,0.048004342290148355
350,sub05,onsets_target,87,0.055921711074242805
351,sub05,onsets_dis,87,0.02505507096977337
352,sub05,ac_target,88,0.005098247723518291
353,sub05,ac_dis,88,-0.027658212568835577
354,sub05,onsets_target,88,-0.047110814161640965
355,sub05,onsets_dis,88,0.001028774667010025
356,sub05,ac_target,89,-0.06298828412030649
357,sub05,ac_dis,89,-0.0993581482933147
358,sub05,onsets_target,89,0.00773157722753838
359,sub05,onsets_dis,89,0.018194478821625417
