,phone,phone_surprisal,phone_entropy,word,id,word_order,phone_num
5686,ts,1.7587919566193737,0.006531145080673827,aktienmärkte,dis_164,2,4
5687,j,1.617311278419019,0.0018524608760256119,aktienmärkte,dis_164,2,5
5688,ə,1.6540642827520935,0.0006314735120036501,aktienmärkte,dis_164,2,6
5689,n,0.1054310005269186,0.00020873758503487354,aktienmärkte,dis_164,2,7
5690,m,3.5821960664297787,0.0001924918275554919,aktienmärkte,dis_164,2,8
5691,ɛ,4.442943495848729,1.8736991165504216e-05,aktienmärkte,dis_164,2,9
5692,ɐ,-0.0,9.973980828656872e-07,aktienmärkte,dis_164,2,10
5693,k,-0.0,9.973980828656872e-07,aktienmärkte,dis_164,2,11
5694,t,-0.0,9.973980828656872e-07,aktienmärkte,dis_164,2,12
5695,ə,-0.0,9.973980828656872e-07,aktienmärkte,dis_164,2,13
5696,r,,,reagieren,dis_164,3,1
5697,e,2.5496804957428774,0.19941723343125461,reagieren,dis_164,3,2
5698,a,3.7063573142359862,0.03360780994285311,reagieren,dis_164,3,3
5699,ɡ,1.8719576073168827,0.0029451396141519236,reagieren,dis_164,3,4
5700,iː,0.09082122779621113,0.000789457295751875,reagieren,dis_164,3,5
5701,r,1.042089184653245,0.0007306649105973714,reagieren,dis_164,3,6
5702,ə,0.13602459482402163,0.0003573398399594964,reagieren,dis_164,3,7
5703,n,0.17251412283616144,0.00032017665644557463,reagieren,dis_164,3,8
5704,p,,,positiv,dis_164,4,1
5705,oː,6.739020652895324,0.15977060410334676,positiv,dis_164,4,2
5706,z,1.3136084674018143,0.0017593661900848425,positiv,dis_164,4,3
5707,i,0.10842429928516778,0.0006818985470993384,positiv,dis_164,4,4
5708,t,0.06187782803588075,0.0006254472577156835,positiv,dis_164,4,5
5709,iː,0.14119985691788808,0.0005934992356805705,positiv,dis_164,4,6
5710,f,0.8054843285496543,0.0005250268914335329,positiv,dis_164,4,7
5711,ʔ,,,auf,dis_164,5,1
5712,aʊ,3.858868143146389,2.2410469552427026,auf,dis_164,5,2
5713,f,1.1226337252700107,0.18594995903978884,auf,dis_164,5,3
5714,d,,,die,dis_164,6,1
5715,iː,2.650458870553376,1.074776093989791,die,dis_164,6,2
5716,v,,,wirtschaftsprognose,dis_164,7,1
5717,iː,2.1862272358872854,0.854418881101613,wirtschaftsprognose,dis_164,7,2
5718,r,8.156317318146584,0.14522494480369325,wirtschaftsprognose,dis_164,7,3
5719,t,3.633798836339538,0.0011290387375755323,wirtschaftsprognose,dis_164,7,4
5720,ʃ,0.3272126980156303,0.00012804175799459153,wirtschaftsprognose,dis_164,7,5
5721,a,0.06774460663583429,0.00010290035860720397,wirtschaftsprognose,dis_164,7,6
5722,f,-0.0,9.807585610212486e-05,wirtschaftsprognose,dis_164,7,7
5723,t,-0.0,9.807585610212486e-05,wirtschaftsprognose,dis_164,7,8
5724,s,0.04222823538929744,9.807585610212486e-05,wirtschaftsprognose,dis_164,7,9
5725,p,3.0732489820306395,9.508366185352778e-05,wirtschaftsprognose,dis_164,7,10
5726,r,0.26303440583379395,1.1170494838728048e-05,wirtschaftsprognose,dis_164,7,11
5727,o,2.3219280948873626,9.175698672996674e-06,wirtschaftsprognose,dis_164,7,12
5728,ɡ,-0.0,1.9947961657313743e-06,wirtschaftsprognose,dis_164,7,13
5729,n,-0.0,1.9947961657313743e-06,wirtschaftsprognose,dis_164,7,14
5730,oː,-0.0,1.9947961657313743e-06,wirtschaftsprognose,dis_164,7,15
5731,z,-0.0,1.9947961657313743e-06,wirtschaftsprognose,dis_164,7,16
5732,ə,-0.0,1.9947961657313743e-06,wirtschaftsprognose,dis_164,7,17
5733,d,,,der,dis_030,1,1
5734,eː,2.6740124257360707,1.074776093989791,der,dis_030,1,2
5735,ɐ,0.8765551008298207,0.15308446785274016,der,dis_030,1,3
5736,l,,,laue,dis_030,2,1
5737,aʊ,5.232550134095442,0.29330381217232326,laue,dis_030,2,2
5738,ə,9.39616185172817,0.00892838495256994,laue,dis_030,2,3
5739,z,,,sommerabend,dis_030,3,1
5740,ɔ,2.6925165598777574,0.6041195836525136,sommerabend,dis_030,3,2
5741,m,7.499428763947968,0.0999617955040883,sommerabend,dis_030,3,3
5742,ɐ,0.03171452703381992,0.0009784314140993257,sommerabend,dis_030,3,4
5743,ʔ,6.849144427888797,0.0009503003227075401,sommerabend,dis_030,3,5
5744,aː,0.7776075786635522,1.1025563890474694e-05,sommerabend,dis_030,3,6
5745,b,-0.0,6.510180028103035e-06,sommerabend,dis_030,3,7
5746,ə,-0.0,6.510180028103035e-06,sommerabend,dis_030,3,8
5747,n,-0.0,6.510180028103035e-06,sommerabend,dis_030,3,9
5748,t,0.4854268271702417,6.510180028103035e-06,sommerabend,dis_030,3,10
5749,l,,,lädt,dis_030,4,1
5750,ɛː,9.133913861595246,0.29330381217232326,lädt,dis_030,4,2
5751,t,2.0891186796477563,0.000723060381869636,lädt,dis_030,4,3
5752,ts,,,zu,dis_030,5,1
5753,u,0.6818901525863695,0.23052324275521557,zu,dis_030,5,2
5754,ʔ,,,einem,dis_030,6,1
5755,aɪ,3.2589392271272044,2.2410469552427026,einem,dis_030,6,2
5756,n,0.06414877737702182,0.23716810887047335,einem,dis_030,6,3
5757,ə,1.2421537785498582,0.22043457454325524,einem,dis_030,6,4
5758,m,2.956661668467553,0.08637808006746195,einem,dis_030,6,5
5759,ʃ,,,spaziergang,dis_030,7,1
5760,p,2.916123075664792,0.40221886521989353,spaziergang,dis_030,7,2
5761,a,2.8509851704069207,0.054873417912152174,spaziergang,dis_030,7,3
5762,ts,3.6508320420457236,0.008028471345855328,spaziergang,dis_030,7,4
5763,iː,0.05837874295594995,0.0006979140030714118,spaziergang,dis_030,7,5
5764,ɐ,1.4958349155348563,0.0006636381764218187,spaziergang,dis_030,7,6
5765,ɡ,0.19754286942172897,0.00024483296797231727,spaziergang,dis_030,7,7
5766,a,0.2233838962162985,0.00020931576142268959,spaziergang,dis_030,7,8
5767,ŋ,-0.0,0.00017444031211444276,spaziergang,dis_030,7,9
5768,ʔ,,,ein,dis_030,8,1
5769,aɪ,3.2589392271272044,2.2410469552427026,ein,dis_030,8,2
5770,n,0.06414877737702182,0.23716810887047335,ein,dis_030,8,3
5771,d,,,die,dis_063,1,1
5772,iː,2.650458870553376,1.074776093989791,die,dis_063,1,2
5773,ʔ,,,idyllische,dis_063,2,1
5774,i,4.365913405348698,2.2410469552427026,idyllische,dis_063,2,2
5775,d,4.86362478295328,0.11544649040479073,idyllische,dis_063,2,3
5776,ʏ,8.821581271080113,0.0058938882162659755,idyllische,dis_063,2,4
5777,l,-0.0,2.0025869136840774e-05,idyllische,dis_063,2,5
5778,ɪ,0.35804752069401424,2.0025869136840774e-05,idyllische,dis_063,2,6
5779,ʃ,-0.0,1.5510485274469113e-05,idyllische,dis_063,2,7
5780,ə,2.564784618783526,1.5510485274469113e-05,idyllische,dis_063,2,8
5781,l,,,landschaft,dis_063,3,1
5782,a,1.6441748501795022,0.29330381217232326,landschaft,dis_063,3,2
5783,n,4.07920200653764,0.0925109476438518,landschaft,dis_063,3,3
5784,t,0.5991948508157502,0.0062149170294283325,landschaft,dis_063,3,4
5785,ʃ,4.380577312631758,0.0037593824378102884,landschaft,dis_063,3,5
5786,a,0.8024524233365988,0.0002548516608035044,landschaft,dis_063,3,6
5787,f,-0.0,0.0001413644001880796,landschaft,dis_063,3,7
5788,t,-0.0,0.0001413644001880796,landschaft,dis_063,3,8
5789,v,,,wirkt,dis_063,4,1
5790,ɪ,3.0641012544785644,0.854418881101613,wirkt,dis_063,4,2
5791,ɐ,1.155850473953712,0.11203845962953447,wirkt,dis_063,4,3
5792,k,1.6746709077529667,0.04549605039785398,wirkt,dis_063,4,4
5793,t,4.809703025733893,0.01526118119934955,wirkt,dis_063,4,5
5794,b,,,beruhigend,dis_063,5,1
5795,ə,1.9423892193026466,0.48810590209500676,beruhigend,dis_063,5,2
5796,r,3.1351121755022113,0.15036762491971012,beruhigend,dis_063,5,3
5797,uː,2.4411166220209535,0.016507923886124133,beruhigend,dis_063,5,4
5798,ɪ,0.602894801510158,0.0032801634664416327,beruhigend,dis_063,5,5
5799,ɡ,0.5114863215078701,0.002054100328836125,beruhigend,dis_063,5,6
5800,ə,0.15135974341043018,0.0014229929177960552,beruhigend,dis_063,5,7
5801,n,0.886864831361386,0.0012545087188864995,beruhigend,dis_063,5,8
5802,t,3.4418589891893476,0.0006872367305678506,beruhigend,dis_063,5,9
5803,ʔ,,,auf,dis_063,6,1
5804,aʊ,3.858868143146389,2.2410469552427026,auf,dis_063,6,2
5805,f,1.1226337252700107,0.18594995903978884,auf,dis_063,6,3
5806,ɡ,,,gestresste,dis_063,7,1
5807,ə,1.2358945389701446,0.5701678078478355,gestresste,dis_063,7,2
5808,ʃ,2.939611464055009,0.26212889119126337,gestresste,dis_063,7,3
5809,t,2.3521722857771517,0.03717939102966577,gestresste,dis_063,7,4
5810,r,3.6835291015294436,0.007583673809048034,gestresste,dis_063,7,5
5811,ɛ,2.622992908158972,0.0006835499297326885,gestresste,dis_063,7,6
5812,s,0.3777892523594476,0.00011335801932779047,gestresste,dis_063,7,7
5813,t,-0.0,8.462419355603669e-05,gestresste,dis_063,7,8
5814,ə,5.263660439708182,8.462419355603669e-05,gestresste,dis_063,7,9
5815,ɡ,,,gemüter,dis_063,8,1
5816,ə,1.2358945389701446,0.5701678078478355,gemüter,dis_063,8,2
5817,m,4.215394905699892,0.26212889119126337,gemüter,dis_063,8,3
5818,yː,4.8531837482365425,0.012950539966782814,gemüter,dis_063,8,4
5819,t,0.7234047697862128,0.0006183239304392467,gemüter,dis_063,8,5
5820,ɐ,4.360309186615219,0.00037806896531596693,gemüter,dis_063,8,6
5821,d,,,der,dis_138,1,1
5822,eː,2.6740124257360707,1.074776093989791,der,dis_138,1,2
5823,ɐ,0.8765551008298207,0.15308446785274016,der,dis_138,1,3
5824,m,,,mechaniker,dis_138,2,1
5825,e,4.649372564081825,0.6236166673650485,mechaniker,dis_138,2,2
5826,ç,7.374808948532848,0.026702018681162957,mechaniker,dis_138,2,3
5827,aː,0.25961545731864394,0.0002799841994954911,mechaniker,dis_138,2,4
5828,n,-0.0,0.00023270817386820698,mechaniker,dis_138,2,5
5829,ɪ,0.09850296410031142,0.00023270817386820698,mechaniker,dis_138,2,6
5830,k,0.7735576473451075,0.0002149805931437977,mechaniker,dis_138,2,7
5831,ɐ,0.3531468254980826,0.00012164552823864775,mechaniker,dis_138,2,8
5832,r,,,reparierte,dis_138,3,1
5833,e,2.5496804957428774,0.19941723343125461,reparierte,dis_138,3,2
5834,p,3.973452863394005,0.03360780994285311,reparierte,dis_138,3,3
5835,a,1.0909330894214735,0.002475041377672918,reparierte,dis_138,3,4
5836,r,0.0008593864980188319,0.0010929706297552575,reparierte,dis_138,3,5
5837,iː,0.22490189325268511,0.0010919732316723918,reparierte,dis_138,3,6
5838,r,0.5843347233991714,0.0009100830451098948,reparierte,dis_138,3,7
5839,t,5.926225386923963,0.0005923888236721232,reparierte,dis_138,3,8
5840,ə,-0.0,1.3164371451764248e-05,reparierte,dis_138,3,9
5841,d,,,das,dis_138,4,1
5842,a,1.5680214066406188,1.074776093989791,das,dis_138,4,2
5843,s,0.787595526969828,0.35786606826723727,das,dis_138,4,3
5844,ʔ,,,auto,dis_138,5,1
5845,aʊ,3.858868143146389,2.2410469552427026,auto,dis_138,5,2
5846,t,5.045326026710879,0.18594995903978884,auto,dis_138,5,3
5847,o,0.1309742181682408,0.007664189158015379,auto,dis_138,5,4
5848,m,,,mit,dis_138,6,1
5849,ɪ,2.0673509384110798,0.6236166673650485,mit,dis_138,6,2
5850,t,0.9597259623144939,0.12431584262009066,mit,dis_138,6,3
5851,ɡ,,,geschickten,dis_138,7,1
5852,ə,1.2358945389701446,0.5701678078478355,geschickten,dis_138,7,2
5853,ʃ,2.939611464055009,0.26212889119126337,geschickten,dis_138,7,3
5854,ɪ,2.696131368470189,0.03717939102966577,geschickten,dis_138,7,4
5855,k,1.9583541866542973,0.005000260043790797,geschickten,dis_138,7,5
5856,t,0.06901662912702163,0.0013604467620321097,geschickten,dis_138,7,6
5857,ə,5.685870873036448,0.001273758860712836,geschickten,dis_138,7,7
5858,n,1.4984535074664813,3.7353537063688355e-05,geschickten,dis_138,7,8
5859,h,,,handgriffen,dis_138,8,1
5860,a,0.8609011340082801,0.5464500311101149,handgriffen,dis_138,8,2
5861,n,5.66526563411469,0.2691909184330348,handgriffen,dis_138,8,3
5862,t,0.5912515741795454,0.008292689430597211,handgriffen,dis_138,8,4
5863,ɡ,4.5333726606772515,0.005171882871745904,handgriffen,dis_138,8,5
5864,r,2.086761311919284,0.00031176298449777984,handgriffen,dis_138,8,6
5865,ɪ,3.0443941193584534,7.453003441799312e-05,handgriffen,dis_138,8,7
5866,f,-0.0,9.979943823626838e-06,handgriffen,dis_138,8,8
5867,ə,1.4594316186372975,9.979943823626838e-06,handgriffen,dis_138,8,9
5868,n,2.0,3.7964393992272256e-06,handgriffen,dis_138,8,10
5869,d,,,die,dis_256,1,1
5870,iː,2.650458870553376,1.074776093989791,die,dis_256,1,2
5871,ʃ,,,stadt,dis_256,2,1
5872,t,1.8671643077321751,0.40221886521989353,stadt,dis_256,2,2
5873,a,2.098166997066207,0.11545154980933205,stadt,dis_256,2,3
5874,t,1.8556300603249718,0.02812633942658298,stadt,dis_256,2,4
5875,ʔ,,,atmet,dis_256,3,1
5876,a,1.6357491308024026,2.2410469552427026,atmet,dis_256,3,2
5877,t,7.948302295284173,0.8533043738017673,atmet,dis_256,3,3
5878,m,1.4324353259678442,0.0057881064102784175,atmet,dis_256,3,4
5879,ə,0.7879573522507474,0.0019347310099321502,atmet,dis_256,3,5
5880,t,2.129674539415384,0.0010735843677527922,atmet,dis_256,3,6
5881,ʔ,,,im,dis_256,4,1
5882,ɪ,1.7669356894197654,2.2410469552427026,im,dis_256,4,2
5883,m,4.047877114454348,0.44260385181950945,im,dis_256,4,3
5884,r,,,rhythmus,dis_256,5,1
5885,ʏ,5.666223660203945,0.19941723343125461,rhythmus,dis_256,5,2
5886,t,4.359947906945617,0.0045010865906166,rhythmus,dis_256,5,3
5887,m,0.2735901984126643,0.00023581652865740642,rhythmus,dis_256,5,4
5888,ʊ,0.3292013297995397,0.00018947676123832633,rhythmus,dis_256,5,5
5889,s,-0.0,0.00014505797631816803,rhythmus,dis_256,5,6
5890,d,,,der,dis_256,6,1
5891,eː,2.6740124257360707,1.074776093989791,der,dis_256,6,2
5892,ɐ,0.8765551008298207,0.15308446785274016,der,dis_256,6,3
5893,f,,,vorbeiziehenden,dis_256,7,1
5894,oː,3.7897351508092205,0.6355156082837807,vorbeiziehenden,dis_256,7,2
5895,ɐ,0.10402005613276076,0.04627728682032616,vorbeiziehenden,dis_256,7,3
5896,r,3.9343078720527913,0.042373135600314804,vorbeiziehenden,dis_256,7,4
5897,b,2.87958642814281,0.0042865173200886,vorbeiziehenden,dis_256,7,5
5898,aɪ,0.8454042827536025,0.0006234260464161682,vorbeiziehenden,dis_256,7,6
5899,ts,3.0225919906438365,0.0003473227747356835,vorbeiziehenden,dis_256,7,7
5900,iː,1.1864131242308815,4.36403398663628e-05,vorbeiziehenden,dis_256,7,8
5901,ə,-0.0,1.8391233530768254e-05,vorbeiziehenden,dis_256,7,9
5902,n,-0.0,1.8391233530768254e-05,vorbeiziehenden,dis_256,7,10
5903,d,2.857980995127572,1.8391233530768254e-05,vorbeiziehenden,dis_256,7,11
5904,ə,-0.0,2.9109502939724194e-06,vorbeiziehenden,dis_256,7,12
5905,n,1.5849625007211563,2.9109502939724194e-06,vorbeiziehenden,dis_256,7,13
5906,v,,,wolken,dis_256,8,1
5907,ɔ,4.758569507620013,0.854418881101613,wolken,dis_256,8,2
5908,l,0.47943457467695866,0.038759338526421626,wolken,dis_256,8,3
5909,k,6.494999948295077,0.02592677358652322,wolken,dis_256,8,4
5910,ə,0.04469006930241631,0.0004560818517818223,wolken,dis_256,8,5
5911,n,0.46908757274297735,0.0004385293940103859,wolken,dis_256,8,6
5912,d,,,die,dis_015,1,1
5913,iː,2.650458870553376,1.074776093989791,die,dis_015,1,2
5914,ʔ,,,abfangjäger,dis_015,2,1
5915,a,1.6357491308024026,2.2410469552427026,abfangjäger,dis_015,2,2
5916,p,4.915885795535001,0.8533043738017673,abfangjäger,dis_015,2,3
5917,f,5.136143989000336,0.042786601194872195,abfangjäger,dis_015,2,4
5918,a,1.6937156462538112,0.0014656051209296305,abfangjäger,dis_015,2,5
5919,ŋ,2.3413691829311665,0.0004455696534300404,abfangjäger,dis_015,2,6
5920,j,4.83605035505807,8.554287800035953e-05,abfangjäger,dis_015,2,7
5921,ɛː,-0.0,3.7964393992272256e-06,abfangjäger,dis_015,2,8
5922,ɡ,-0.0,3.7964393992272256e-06,abfangjäger,dis_015,2,9
5923,ɐ,-0.0,3.7964393992272256e-06,abfangjäger,dis_015,2,10
5924,f,,,flogen,dis_015,3,1
5925,l,5.204045118880894,0.6355156082837807,flogen,dis_015,3,2
5926,oː,4.862365487096216,0.02213295786456089,flogen,dis_015,3,3
5927,ɡ,3.1613118711376043,0.0008101045606822571,flogen,dis_015,3,4
5928,ə,-0.0,8.995986419005666e-05,flogen,dis_015,3,5
5929,n,-0.0,8.995986419005666e-05,flogen,dis_015,3,6
5930,ʔ,,,auch,dis_015,4,1
5931,aʊ,3.858868143146389,2.2410469552427026,auch,dis_015,4,2
5932,x,2.556328934608563,0.18594995903978884,auch,dis_015,4,3
5933,ʔ,,,an,dis_015,5,1
5934,a,1.6357491308024026,2.2410469552427026,an,dis_015,5,2
5935,n,3.032069557290345,0.8533043738017673,an,dis_015,5,3
5936,n,,,neujahr,dis_015,6,1
5937,ɔʏ,5.5962333549833065,0.41426992892455883,neujahr,dis_015,6,2
5938,j,7.686394411553662,0.013470649026934622,neujahr,dis_015,6,3
5939,aː,0.012545253319113664,9.099190934689055e-05,neujahr,dis_015,6,4
5940,r,-0.0,8.999451126402486e-05,neujahr,dis_015,6,5
5941,ʔ,,,über,dis_015,7,1
5942,yː,6.146344252775599,2.2410469552427026,über,dis_015,7,2
5943,b,0.018697621733419642,0.04831564247025884,über,dis_015,7,3
5944,ɐ,0.12118777150305626,0.0475096031642237,über,dis_015,7,4
5945,d,,,das,dis_015,8,1
5946,a,1.5680214066406188,1.074776093989791,das,dis_015,8,2
5947,s,0.787595526969828,0.35786606826723727,das,dis_015,8,3
5948,d,,,dörfchen,dis_015,9,1
5949,œ,20.663387521272988,1.074776093989791,dörfchen,dis_015,9,2
5950,ɐ,-0.0,1.9947961657313743e-06,dörfchen,dis_015,9,3
5951,f,1.0,1.9947961657313743e-06,dörfchen,dis_015,9,4
5952,ç,-0.0,9.973980828656872e-07,dörfchen,dis_015,9,5
5953,ə,-0.0,9.973980828656872e-07,dörfchen,dis_015,9,6
5954,n,-0.0,9.973980828656872e-07,dörfchen,dis_015,9,7
5955,d,,,die,dis_279,1,1
5956,iː,2.650458870553376,1.074776093989791,die,dis_279,1,2
5957,ʔ,,,evolutionstheorie,dis_279,2,1
5958,e,6.16982898266354,2.2410469552427026,evolutionstheorie,dis_279,2,2
5959,v,5.4157464961168875,0.05023455837418165,evolutionstheorie,dis_279,2,3
5960,o,3.2991463526546774,0.0014720293946212278,evolutionstheorie,dis_279,2,4
5961,l,0.06501353000370405,0.0001567232388047679,evolutionstheorie,dis_279,2,5
5962,u,-0.0,0.00014862618216926156,evolutionstheorie,dis_279,2,6
5963,ts,-0.0,0.00014862618216926156,evolutionstheorie,dis_279,2,7
5964,j,-0.0,0.00014862618216926156,evolutionstheorie,dis_279,2,8
5965,oː,0.15385151783741796,0.00014862618216926156,evolutionstheorie,dis_279,2,9
5966,n,-0.0,0.0001310304243311153,evolutionstheorie,dis_279,2,10
5967,s,2.560509456996617,0.0001310304243311153,evolutionstheorie,dis_279,2,11
5968,t,1.940621452921069,2.7594385446075875e-05,evolutionstheorie,dis_279,2,12
5969,e,-0.0,6.79979410210982e-06,evolutionstheorie,dis_279,2,13
5970,o,-0.0,6.79979410210982e-06,evolutionstheorie,dis_279,2,14
5971,r,-0.0,6.79979410210982e-06,evolutionstheorie,dis_279,2,15
5972,iː,-0.0,6.79979410210982e-06,evolutionstheorie,dis_279,2,16
5973,p,,,prägt,dis_279,3,1
5974,r,2.128043190788397,0.15977060410334676,prägt,dis_279,3,2
5975,ɛː,7.979149741763519,0.03704952747127808,prägt,dis_279,3,3
5976,k,2.5072073432067095,0.00019159330980543203,prägt,dis_279,3,4
5977,t,0.49435995194024945,3.4345481231735956e-05,prägt,dis_279,3,5
5978,ʔ,,,unser,dis_279,4,1
5979,ʊ,3.2187657185449967,2.2410469552427026,unser,dis_279,4,2
5980,n,0.21586674836719344,0.23405879094649534,unser,dis_279,4,3
5981,z,3.7759165488969066,0.19299134541796917,unser,dis_279,4,4
5982,ɐ,1.9259389004674423,0.020006068012912923,unser,dis_279,4,5
5983,f,,,verständnis,dis_279,5,1
5984,ɛ,1.9394388576361672,0.6355156082837807,verständnis,dis_279,5,2
5985,ɐ,0.15027091443936902,0.19122862105807722,verständnis,dis_279,5,3
5986,ʃ,2.508880186189763,0.1712608421636254,verständnis,dis_279,5,4
5987,t,0.657691607639315,0.02777912880704746,verständnis,dis_279,5,5
5988,ɛ,2.6674427750960397,0.01660489396138999,verständnis,dis_279,5,6
5989,n,2.727168907039974,0.003022805761342701,verständnis,dis_279,5,7
5990,t,0.4069042276317741,0.0005244003213015401,verständnis,dis_279,5,8
5991,n,0.6980562795667925,0.0003833841948050203,verständnis,dis_279,5,9
5992,ɪ,-0.0,0.00022991582949202275,verständnis,dis_279,5,10
5993,ʃ,0.01660674498717785,0.00022991582949202275,verständnis,dis_279,5,11
5994,d,,,des,dis_279,6,1
5995,ɛ,4.80404383378558,1.074776093989791,des,dis_279,6,2
5996,s,1.5816567243042106,0.05403012107367732,des,dis_279,6,3
5997,l,,,lebens,dis_279,7,1
5998,eː,3.097728340898363,0.29330381217232326,lebens,dis_279,7,2
5999,b,0.8299361553031328,0.03440187706697492,lebens,dis_279,7,3
6000,ə,0.02021309790965536,0.016855060380649815,lebens,dis_279,7,4
6001,n,0.07960792591444404,0.016488057308973195,lebens,dis_279,7,5
6002,s,2.807483027817519,0.015330835447466546,lebens,dis_279,7,6
6003,n,,,nachhaltig,dis_279,8,1
6004,aː,3.678387444722206,0.41426992892455883,nachhaltig,dis_279,8,2
6005,x,0.3836473724010814,0.04216024576257092,nachhaltig,dis_279,8,3
6006,h,5.849848938583273,0.030027361022002097,nachhaltig,dis_279,8,4
6007,a,3.321626244265717,0.0007993879432557805,nachhaltig,dis_279,8,5
6008,l,2.730941806538436,9.718392876211574e-05,nachhaltig,dis_279,8,6
6009,t,0.16992500144231246,1.66832767839654e-05,nachhaltig,dis_279,8,7
6010,ɪ,0.09310940439148148,1.4688480618234022e-05,nachhaltig,dis_279,8,8
6011,ç,1.0995356735509145,1.3691082535368336e-05,nachhaltig,dis_279,8,9
6012,ʔ,,,in,dis_071,1,1
6013,ɪ,1.7669356894197654,2.2410469552427026,in,dis_071,1,2
6014,n,2.8633342602695935,0.44260385181950945,in,dis_071,1,3
6015,d,,,der,dis_071,2,1
6016,eː,2.6740124257360707,1.074776093989791,der,dis_071,2,2
6017,ɐ,0.8765551008298207,0.15308446785274016,der,dis_071,2,3
6018,ʃ,,,stille,dis_071,3,1
6019,t,1.8671643077321751,0.40221886521989353,stille,dis_071,3,2
6020,ɪ,2.9016319592507775,0.11545154980933205,stille,dis_071,3,3
6021,l,2.8178224335507562,0.014178406816345005,stille,dis_071,3,4
6022,ə,2.9733527707461986,0.002155053977992049,stille,dis_071,3,5
6023,d,,,des,dis_071,4,1
6024,ɛ,4.80404383378558,1.074776093989791,des,dis_071,4,2
6025,s,1.5816567243042106,0.05403012107367732,des,dis_071,4,3
6026,v,,,waldes,dis_071,5,1
6027,a,1.5930162103589418,0.854418881101613,waldes,dis_071,5,2
6028,l,7.260842215107487,0.2701258789326657,waldes,dis_071,5,3
6029,d,4.9699544742559505,0.0032791992972191824,waldes,dis_071,5,4
6030,ə,0.8772401066363678,0.0001228642600478883,waldes,dis_071,5,5
6031,s,0.37068740680721796,6.493248912829418e-05,waldes,dis_071,5,6
6032,l,,,lauscht,dis_071,6,1
6033,aʊ,5.232550134095442,0.29330381217232326,lauscht,dis_071,6,2
6034,ʃ,6.884909037190023,0.00892838495256994,lauscht,dis_071,6,3
6035,t,2.023458972823989,0.000103065932737657,lauscht,dis_071,6,4
6036,d,,,das,dis_071,7,1
6037,a,1.5680214066406188,1.074776093989791,das,dis_071,7,2
6038,s,0.787595526969828,0.35786606826723727,das,dis_071,7,3
6039,ʔ,,,echo,dis_071,8,1
6040,ɛ,2.750844299944567,2.2410469552427026,echo,dis_071,8,2
6041,ç,6.429537856113925,0.34590391870179166,echo,dis_071,8,3
6042,o,5.007844536715077,0.005707250554847171,echo,dis_071,8,4
6043,d,,,des,dis_071,9,1
6044,ɛ,4.80404383378558,1.074776093989791,des,dis_071,9,2
6045,s,1.5816567243042106,0.05403012107367732,des,dis_071,9,3
6046,f,,,vergessenen,dis_071,10,1
6047,ɐ,5.7431233258804735,0.6355156082837807,vergessenen,dis_071,10,2
6048,ɡ,1.9131173600812292,0.015668756466395123,vergessenen,dis_071,10,3
6049,ə,5.824247861532979,0.003703694022495923,vergessenen,dis_071,10,4
6050,s,0.013707419420598157,8.776459996383135e-05,vergessenen,dis_071,10,5
6051,ə,1.4346820284251143,8.676720188096566e-05,vergessenen,dis_071,10,6
6052,n,-0.0,3.3341655565205336e-05,vergessenen,dis_071,10,7
6053,ə,0.5896238780910193,3.3341655565205336e-05,vergessenen,dis_071,10,8
6054,n,0.31146109583629367,2.1523646967030466e-05,vergessenen,dis_071,10,9
6055,d,,,die,dis_049,1,1
6056,iː,2.650458870553376,1.074776093989791,die,dis_049,1,2
6057,f,,,freundliche,dis_049,2,1
6058,r,3.188713697674355,0.6355156082837807,freundliche,dis_049,2,2
6059,ɔʏ,1.984178386882206,0.07235830077146986,freundliche,dis_049,2,3
6060,n,0.3336362428477505,0.017490393894351433,freundliche,dis_049,2,4
6061,t,1.0232612871798872,0.013288903095477991,freundliche,dis_049,2,5
6062,l,3.4175303053216664,0.0064205228220823385,freundliche,dis_049,2,6
6063,ɪ,-0.0,0.0008106344662488709,freundliche,dis_049,2,7
6064,ç,-0.0,0.0008106344662488709,freundliche,dis_049,2,8
6065,ə,2.432723740180244,0.0008106344662488709,freundliche,dis_049,2,9
6066,n,,,nachbarschaft,dis_049,3,1
6067,a,2.2221526055780614,0.41426992892455883,nachbarschaft,dis_049,3,2
6068,x,3.9546913397428205,0.10569915286151037,nachbarschaft,dis_049,3,3
6069,b,3.2590452240744527,0.007918232842852159,nachbarschaft,dis_049,3,4
6070,aː,0.03292964871127671,0.0011196714625472941,nachbarschaft,dis_049,3,5
6071,r,-0.0,0.0010869778671376248,nachbarschaft,dis_049,3,6
6072,ʃ,2.278617744522105,0.0010869778671376248,nachbarschaft,dis_049,3,7
6073,a,0.08773222693703171,0.00023368007420618945,nachbarschaft,dis_049,3,8
6074,f,-0.0,0.00021623916294234212,nachbarschaft,dis_049,3,9
6075,t,-0.0,0.00021623916294234212,nachbarschaft,dis_049,3,10
6076,t,,,trifft,dis_049,4,1
6077,r,3.7455744746162756,0.46355329219979374,trifft,dis_049,4,2
6078,ɪ,2.5418640854979486,0.04491142093770704,trifft,dis_049,4,3
6079,f,2.735194997255437,0.00728743091870868,trifft,dis_049,4,4
6080,t,0.569231718825926,0.0011224193100024986,trifft,dis_049,4,5
6081,z,,,sich,dis_049,5,1
