,words,surprisal,entropy,id,word_order,surprisal_new
664,Der,18.26059341430664,8.896342277526855,122,1,
665,Löwe,12.969722747802734,11.863557815551758,122,2,12.969722747802734
666,schleicht,11.803845405578613,12.856908798217773,122,3,11.803845405578613
667,im,4.277546405792236,6.404397010803223,122,4,4.277546405792236
668,Käfig,8.152897834777832,9.981573104858398,122,5,8.152897834777832
669,umher,2.455554246902466,5.511909484863281,122,6,2.455554246902466
670,Vor,20.324384689331055,8.896342277526855,154,1,
671,dem,3.8766980171203613,8.551308631896973,154,2,3.8766980171203613
672,Haus,8.06407356262207,9.930338859558105,154,3,8.06407356262207
673,blühen,13.92751133441925,12.49327278137207,154,4,13.92751133441925
674,bunte,7.504697322845459,9.024503707885742,154,5,7.504697322845459
675,Blumenbeete,11.38030869094655,11.335797257721424,154,6,11.38030869094655
676,Stehend,26.173611640930176,14.61005163192749,81,1,
677,macht,14.180011749267578,7.580311298370361,81,2,14.180011749267578
678,man,5.08513879776001,6.592504501342773,81,3,5.08513879776001
679,seine,8.647136688232422,6.314481735229492,81,4,8.647136688232422
680,Aussage,10.05081844329834,8.337549209594727,81,5,10.05081844329834
681,Die,17.841373443603516,8.896342277526855,242,1,
682,Verkäuferin,15.337624300271273,12.654442250728607,242,2,15.337624300271273
683,hat,4.592029094696045,8.294419288635254,242,3,4.592029094696045
684,einen,4.740416526794434,7.533530235290527,242,4,4.740416526794434
685,ungewöhnlichen,8.110953330993652,10.845874786376953,242,5,8.110953330993652
686,Akzent,11.069377899169922,8.243282318115234,242,6,11.069377899169922
687,Die,17.841373443603516,8.896342277526855,134,1,
688,letztmalige,19.349767923355103,17.487149238586426,134,2,19.349767923355103
689,Feststellung,9.326681137084961,10.261311531066895,134,3,9.326681137084961
690,war,9.958398818969727,3.5224697589874268,134,4,9.958398818969727
691,eindrucksvoll,12.121366500854492,7.209221839904785,134,5,12.121366500854492
692,Sein,20.844966888427734,8.896342277526855,38,1,
693,Singen,16.486753463745117,9.96447467803955,38,2,16.486753463745117
694,erfüllte,12.711058616638184,7.4742937088012695,38,3,12.711058616638184
695,den,3.551628351211548,5.815524578094482,38,4,3.551628351211548
696,stillen,8.311544418334961,7.885405540466309,38,5,8.311544418334961
697,Wald,8.032698631286621,7.779889106750488,38,6,8.032698631286621
698,Die,17.841373443603516,8.896342277526855,32,1,
699,Katze,12.668371200561523,12.353851318359375,32,2,12.668371200561523
700,schläft,10.042825698852539,8.112292289733887,32,3,10.042825698852539
701,auf,5.363627910614014,6.5008158683776855,32,4,5.363627910614014
702,dem,1.156336784362793,4.027059555053711,32,5,1.156336784362793
703,Sofa,3.1284401416778564,5.956660747528076,32,6,3.1284401416778564
704,In,16.59467887878418,8.896342277526855,155,1,
705,der,5.123151779174805,9.440967559814453,155,2,5.123151779174805
706,Bucht,11.352937698364258,11.313309669494629,155,3,11.352937698364258
707,glitzern,20.544626772403717,13.37779951095581,155,4,20.544626772403717
708,die,1.6565557718276978,6.3335418701171875,155,5,1.6565557718276978
709,silbernen,10.671492576599121,8.318746566772461,155,6,10.671492576599121
710,Wellen,4.138484477996826,8.880613327026367,155,7,4.138484477996826
711,Geld,27.671890258789062,8.896342277526855,77,1,
712,allein,14.350530624389648,9.352362632751465,77,2,14.350530624389648
713,macht,6.602752685546875,8.589282989501953,77,3,6.602752685546875
714,nicht,4.015394687652588,7.054602146148682,77,4,4.015394687652588
715,glücklich,3.0234124660491943,5.96782112121582,77,5,3.0234124660491943
716,Auf,20.565061569213867,8.896342277526855,19,1,
717,dem,3.501103639602661,8.60616397857666,19,2,3.501103639602661
718,Gehweg,10.010876655578613,9.935173988342285,19,3,10.010876655578613
719,quietschen,15.798264801502228,10.037046432495117,19,4,15.798264801502228
720,Kinderfahrräder,23.265684992074966,15.272546172142029,19,5,23.265684992074966
721,Zum,21.643373489379883,8.896342277526855,98,1,
722,Ausweis,17.379180908203125,10.752732276916504,98,2,17.379180908203125
723,gehört,8.881120681762695,7.042790412902832,98,3,8.881120681762695
724,ein,3.1720001697540283,5.122876167297363,98,4,3.1720001697540283
725,Lichtbild,8.453295886516571,14.732690811157227,98,5,8.453295886516571
726,Der,18.26059341430664,8.896342277526855,71,1,
727,Pflug,16.58088582754135,14.831550121307373,71,2,16.58088582754135
728,zieht,8.376036643981934,8.034839630126953,71,3,8.376036643981934
729,tiefe,15.85179328918457,6.777962684631348,71,4,15.85179328918457
730,Furchen,7.369287146255374,7.137044548988342,71,5,7.369287146255374
731,Ein,18.193517684936523,8.896342277526855,228,1,
732,Künstler,11.979697227478027,11.972281455993652,228,2,11.979697227478027
733,malt,8.995110511779785,7.925637722015381,228,3,8.995110511779785
734,Porträts,7.471176624298096,7.775117874145508,228,4,7.471176624298096
735,auf,4.6026835441589355,4.550579071044922,228,5,4.6026835441589355
736,dem,3.8027544021606445,7.879096508026123,228,6,3.8027544021606445
737,Marktplatz,9.218244552612305,9.270451545715332,228,7,9.218244552612305
738,Vater,28.328880310058594,8.896342277526855,61,1,
739,mischt,16.316869735717773,8.941822052001953,61,2,16.316869735717773
740,gleich,10.799084663391113,7.84602165222168,61,3,10.799084663391113
741,die,4.616557598114014,6.490327835083008,61,4,4.616557598114014
742,Karten,9.829293251037598,9.756513595581055,61,5,9.829293251037598
743,Der,18.26059341430664,8.896342277526855,246,1,
744,Kellner,14.229482650756836,11.863557815551758,246,2,14.229482650756836
745,jongliert,16.31689004600048,14.758292496204376,246,3,16.31689004600048
746,mit,2.2760117053985596,7.076601028442383,246,4,2.2760117053985596
747,den,4.362401008605957,8.893014907836914,246,5,4.362401008605957
748,Speisekarten,11.441617965698242,13.784797191619873,246,6,11.441617965698242
749,Im,18.795394897460938,8.896342277526855,162,1,
750,Meer,11.922700881958008,10.13779354095459,162,2,11.922700881958008
751,tummeln,8.567334175109863,12.06510066986084,162,3,8.567334175109863
752,sich,0.14100947976112366,0.9126726984977722,162,4,0.14100947976112366
753,faszinierende,12.108660697937012,8.475024223327637,162,5,12.108660697937012
754,Lebensformen,12.543696284294128,10.720799207687378,162,6,12.543696284294128
755,Ein,18.193517684936523,8.896342277526855,221,1,
756,älteres,13.018251836299896,13.68385124206543,221,2,13.018251836299896
757,Paar,3.681711196899414,7.685853004455566,221,3,3.681711196899414
758,spaziert,12.269081830978394,11.030492126941681,221,4,12.269081830978394
759,Hand,16.632244110107422,5.465478897094727,221,5,16.632244110107422
760,in,0.0555027537047863,0.4334140717983246,221,6,0.0555027537047863
761,Hand,0.0028108691330999136,0.03289888799190521,221,7,0.0028108691330999136
762,Vor,20.324384689331055,8.896342277526855,115,1,
763,der,4.493006706237793,8.551308631896973,115,2,4.493006706237793
764,Hütte,10.659314155578613,10.19846248626709,115,3,10.659314155578613
765,sitzt,10.488594055175781,8.265031814575195,115,4,10.488594055175781
766,ein,2.054619789123535,6.86637020111084,115,5,2.054619789123535
767,großer,7.31368350982666,9.150373458862305,115,6,7.31368350982666
768,Heuhaufen,15.039294242858887,12.11412262916565,115,7,15.039294242858887
769,Autos,27.049814224243164,8.896342277526855,29,1,
770,fahren,10.18517780303955,8.455971717834473,29,2,10.18517780303955
771,auf,6.087057590484619,7.402360916137695,29,3,6.087057590484619
772,der,1.7452925443649292,6.865262031555176,29,4,1.7452925443649292
773,Straße,3.520036220550537,6.36302375793457,29,5,3.520036220550537
774,Der,18.26059341430664,8.896342277526855,170,1,
775,Kaffeeplausch,29.90872073173523,24.64525032043457,170,2,29.90872073173523
776,wurde,6.423048496246338,7.161454677581787,170,3,6.423048496246338
777,von,3.3439483642578125,7.617518424987793,170,4,3.3439483642578125
778,Ameisen,17.328710556030273,8.217677116394043,170,5,17.328710556030273
779,gestört,5.342335224151611,8.407739639282227,170,6,5.342335224151611
780,Der,18.26059341430664,8.896342277526855,171,1,
781,Fernseher,13.364715576171875,11.863557815551758,171,2,13.364715576171875
782,spielt,7.878355979919434,6.8108015060424805,171,3,7.878355979919434
783,eigenwillige,21.36159658432007,9.301527261734009,171,4,21.36159658432007
784,Liebesfilme,17.286691665649414,11.537270307540894,171,5,17.286691665649414
785,Beim,23.087114334106445,8.896342277526855,143,1,
786,Studienkurs,24.224913597106934,16.17026948928833,143,2,24.224913597106934
787,musst,12.60438346862793,8.344499588012695,143,3,12.60438346862793
788,Du,2.5562806129455566,1.0954509973526,143,4,2.5562806129455566
789,ernsthaft,13.68612289428711,7.658444404602051,143,5,13.68612289428711
790,lernen,4.865781307220459,7.176876068115234,143,6,4.865781307220459
791,Vater,28.328880310058594,8.896342277526855,49,1,
792,will,10.127584457397461,8.941822052001953,49,2,10.127584457397461
793,sich,4.236828804016113,8.791901588439941,49,3,4.236828804016113
794,eine,7.330606460571289,7.575799942016602,49,4,7.330606460571289
795,Pfeife,13.749608755111694,12.889417171478271,49,5,13.749608755111694
796,anzünden,7.559412315487862,11.56286758184433,49,6,7.559412315487862
797,Im,18.795394897460938,8.896342277526855,196,1,
798,Gebirge,12.879518508911133,10.13779354095459,196,2,12.879518508911133
799,glitzern,20.35369861125946,15.103126049041748,196,3,20.35369861125946
800,die,1.699536681175232,7.257920742034912,196,4,1.699536681175232
801,schneebedeckten,7.979607881978154,10.320632249116898,196,5,7.979607881978154
802,Gipfel,1.319909930229187,4.990538120269775,196,6,1.319909930229187
803,Öfen,25.395389080047607,17.01487636566162,85,1,
804,brauchen,14.031652450561523,8.067094802856445,85,2,14.031652450561523
805,Kohlen,12.158315658569336,8.19211483001709,85,3,12.158315658569336
806,und,7.510935306549072,2.5650200843811035,85,4,7.510935306549072
807,Briketts,7.603469485417008,9.03341519832611,85,5,7.603469485417008
808,Die,17.841373443603516,8.896342277526855,145,1,
809,Hilfsmannschaft,22.51644802093506,20.623971939086914,145,2,22.51644802093506
810,setzt,8.93359375,7.481060028076172,145,3,8.93359375
811,sich,0.863479733467102,3.799647331237793,145,4,0.863479733467102
812,in,5.903004169464111,4.0027666091918945,145,5,5.903004169464111
813,Marsch,8.970691680908203,7.756712913513184,145,6,8.970691680908203
814,In,16.59467887878418,8.896342277526855,236,1,
815,der,5.123151779174805,9.440967559814453,236,2,5.123151779174805
816,Galerie,10.61993408203125,11.313309669494629,236,3,10.61993408203125
817,bewundern,14.458456039428711,8.46546745300293,236,4,14.458456039428711
818,Besucher,8.437372207641602,4.541286945343018,236,5,8.437372207641602
819,zeitgenössische,11.575786590576172,6.362775802612305,236,6,11.575786590576172
820,Kunst,1.9031901359558105,4.795858383178711,236,7,1.9031901359558105
821,Auf,20.565061569213867,8.896342277526855,255,1,
822,dem,3.501103639602661,8.60616397857666,255,2,3.501103639602661
823,Dach,5.513571739196777,9.935173988342285,255,3,5.513571739196777
824,singt,17.358036041259766,6.2472124099731445,255,4,17.358036041259766
825,fröhlich,13.822668075561523,6.768197059631348,255,5,13.822668075561523
826,ein,2.612008571624756,5.770069599151611,255,6,2.612008571624756
827,Vogel,6.170755863189697,8.676154136657715,255,7,6.170755863189697
828,Flüsternd,37.25543212890625,17.71942138671875,9,1,
829,erzählt,7.832560062408447,8.302375793457031,9,2,7.832560062408447
830,der,3.295955181121826,6.723277568817139,9,3,3.295955181121826
831,Wind,12.67844009399414,10.05073356628418,9,4,12.67844009399414
832,Geschichten,10.855813026428223,7.5210185050964355,9,5,10.855813026428223
833,Der,18.26059341430664,8.896342277526855,191,1,
834,Kamin,13.853565216064453,11.863557815551758,191,2,13.853565216064453
835,verbreitet,15.654346466064453,7.357359886169434,191,3,15.654346466064453
836,wohlige,13.235569953918457,15.805546283721924,191,4,13.235569953918457
837,Wärme,0.496931791305542,2.973642349243164,191,5,0.496931791305542
838,Unsere,23.85869789123535,8.896342277526855,95,1,
839,beiden,13.050570487976074,8.805022239685059,95,2,13.050570487976074
840,Hunde,10.66431999206543,11.146570205688477,95,3,10.66431999206543
841,haben,4.233005523681641,7.608604431152344,95,4,4.233005523681641
842,Durst,12.090951919555664,7.674030780792236,95,5,12.090951919555664
843,Im,18.795394897460938,8.896342277526855,125,1,
844,Dschungel,11.382284164428711,10.13779354095459,125,2,11.382284164428711
845,herrscht,12.412354469299316,7.530121326446533,125,3,12.412354469299316
846,skrupellose,19.836010619997978,10.740687370300293,125,4,19.836010619997978
847,Lebensform,15.627386093139648,12.004561424255371,125,5,15.627386093139648
848,Die,17.841373443603516,8.896342277526855,222,1,
849,Freunde,12.50234317779541,12.353851318359375,222,2,12.50234317779541
850,teilen,14.040724754333496,6.040496826171875,222,3,14.040724754333496
851,Geschichten,11.252501487731934,7.3185343742370605,222,4,11.252501487731934
852,am,9.834639549255371,4.574518203735352,222,5,9.834639549255371
853,Lagerfeuer,6.919976356439292,8.254719816148281,222,6,6.919976356439292
854,Nach,19.36050033569336,8.896342277526855,141,1,
855,einer,4.493344783782959,6.32560396194458,141,2,4.493344783782959
856,Umfrage,7.952204704284668,10.032258033752441,141,3,7.952204704284668
857,kennt,15.78965950012207,4.660552978515625,141,4,15.78965950012207
858,niemand,6.639957904815674,6.1195244789123535,141,5,6.639957904815674
859,dieses,9.432990074157715,4.649845600128174,141,6,9.432990074157715
860,Fremdwort,15.526683270931244,10.152954339981079,141,7,15.526683270931244
861,Der,18.26059341430664,8.896342277526855,259,1,
862,Nachbar,12.161871910095215,11.863557815551758,259,2,12.161871910095215
863,trägt,10.703692436218262,8.925731658935547,259,3,10.703692436218262
864,heute,9.624059677124023,7.855948448181152,259,4,9.624059677124023
865,einen,4.27130126953125,7.924367904663086,259,5,4.27130126953125
866,bunten,9.383341789245605,9.98654556274414,259,6,9.383341789245605
867,Anzug,5.54464054107666,8.538957595825195,259,7,5.54464054107666
868,Achtlos,30.46332836151123,18.938663482666016,133,1,
869,wirft,11.585009574890137,7.457403182983398,133,2,11.585009574890137
870,der,3.6353235244750977,4.512894153594971,133,3,3.6353235244750977
871,Knirps,13.822208331897855,13.706894546747208,133,4,13.822208331897855
872,Matsch,18.8232684135437,13.826898097991943,133,5,18.8232684135437
873,durchs,8.296334266662598,6.518620014190674,133,6,8.296334266662598
874,Eckfenster,16.166232585906982,11.798527717590332,133,7,16.166232585906982
875,Der,18.26059341430664,8.896342277526855,197,1,
876,Bus,10.552653312683105,11.863557815551758,197,2,10.552653312683105
877,fährt,4.526494979858398,7.620080471038818,197,3,4.526494979858398
878,durch,5.484228134155273,7.334967136383057,197,4,5.484228134155273
879,die,1.5203005075454712,5.466204643249512,197,5,1.5203005075454712
880,Stadt,3.69012451171875,10.058928489685059,197,6,3.69012451171875
881,Die,17.841373443603516,8.896342277526855,218,1,
882,Straßenlaternen,18.8879311401397,21.392315685749054,218,2,18.8879311401397
883,leuchten,6.858962535858154,7.105685710906982,218,3,6.858962535858154
884,im,4.4581804275512695,6.98953914642334,218,4,4.4581804275512695
885,Abendnebel,15.218759743496776,11.584720060229301,218,5,15.218759743496776
886,Der,18.26059341430664,8.896342277526855,12,1,
887,Fluss,12.373941421508789,11.863557815551758,12,2,12.373941421508789
888,plätschert,12.92824012041092,12.403627067804337,12,3,12.92824012041092
889,sanft,12.269071578979492,5.846625804901123,12,4,12.269071578979492
890,durch,5.0952959060668945,3.3296704292297363,12,5,5.0952959060668945
891,das,2.8400323390960693,4.7095818519592285,12,6,2.8400323390960693
892,Tal,5.2440009117126465,9.333906173706055,12,7,5.2440009117126465
893,Kollegen,26.83194351196289,8.896342277526855,238,1,
894,feiern,11.19192123413086,8.659833908081055,238,2,11.19192123413086
895,den,4.696863174438477,7.720358848571777,238,3,4.696863174438477
896,Abschluss,6.1881022453308105,9.65587043762207,238,4,6.1881022453308105
897,eines,5.887824535369873,4.588479042053223,238,5,5.887824535369873
898,erfolgreichen,6.145852088928223,10.277599334716797,238,6,6.145852088928223
899,Projekts,6.955258369445801,9.184202194213867,238,7,6.955258369445801
900,Ängstlich,38.776127338409424,33.08543109893799,132,1,
901,begreifst,23.722569465637207,18.333000659942627,132,2,23.722569465637207
902,du,3.2002735137939453,3.3494210243225098,132,3,3.2002735137939453
903,Omas,23.096741199493408,14.330467700958252,132,4,23.096741199493408
904,Lage,11.167224884033203,11.352814674377441,132,5,11.167224884033203
905,Die,17.841373443603516,8.896342277526855,212,1,
906,Tomate,18.524468898773193,18.32457733154297,212,2,18.524468898773193
907,im,6.421987056732178,7.515722274780273,212,3,6.421987056732178
908,Kühlschrank,4.933122634887695,9.722221374511719,212,4,4.933122634887695
909,keimte,19.786057472229004,11.24993371963501,212,5,19.786057472229004
910,Nervöse,35.467705726623535,27.059629440307617,80,1,
911,Menschen,8.727949142456055,9.982706069946289,80,2,8.727949142456055
912,brauchen,7.362180709838867,7.444604396820068,80,3,7.362180709838867
913,viel,6.055804252624512,8.709077835083008,80,4,6.055804252624512
914,Ruhe,4.218612194061279,6.709874153137207,80,5,4.218612194061279
915,Am,19.10317039489746,8.896342277526855,146,1,
916,Samstag,5.410427570343018,9.972537994384766,146,2,5.410427570343018
917,öffnet,9.485006332397461,5.71616268157959,146,3,9.485006332397461
918,der,2.423877239227295,4.282245635986328,146,4,2.423877239227295
919,Kiosk,9.987699508666992,10.343128204345703,146,5,9.987699508666992
920,erstmals,9.748942375183105,6.708564281463623,146,6,9.748942375183105
921,Das,18.880918502807617,8.896342277526855,158,1,
922,Echo,12.60468864440918,10.476740837097168,158,2,12.60468864440918
923,trägt,12.863679885864258,7.4846510887146,158,3,12.863679885864258
924,Gedichte,15.488301277160645,7.607203006744385,158,4,15.488301277160645
925,fort,11.560842514038086,5.175163269042969,158,5,11.560842514038086
926,Das,18.880918502807617,8.896342277526855,35,1,
927,Baby,11.776519775390625,10.476740837097168,35,2,11.776519775390625
928,lachte,16.592618942260742,14.206082820892334,35,3,16.592618942260742
929,über,5.496882438659668,6.254480838775635,35,4,5.496882438659668
930,die,2.006300449371338,5.160038471221924,35,5,2.006300449371338
931,fliegenden,13.753800392150879,15.784305572509766,35,6,13.753800392150879
932,Luftballons,11.573370032012463,12.103612005710602,35,7,11.573370032012463
933,Seine,22.59528160095215,8.896342277526855,50,1,
934,Frau,7.1066670417785645,11.391192436218262,50,2,7.1066670417785645
935,macht,8.61947250366211,8.396602630615234,50,3,8.61947250366211
936,ein,5.904200077056885,7.323162078857422,50,4,5.904200077056885
937,trauriges,6.936818715184927,9.354646541178226,50,5,6.936818715184927
938,Gesicht,0.6783047318458557,2.4519219398498535,50,6,0.6783047318458557
939,Die,17.841373443603516,8.896342277526855,167,1,
940,Tür,11.616267204284668,12.353851318359375,167,2,11.616267204284668
941,knarrt,11.601663053035736,10.262855052947998,167,3,11.601663053035736
942,laut,5.457805156707764,4.934887409210205,167,4,5.457805156707764
943,beim,10.583081245422363,4.9243059158325195,167,5,10.583081245422363
944,Öffnen,6.647130012512207,10.829524040222168,167,6,6.647130012512207
945,Der,18.26059341430664,8.896342277526855,200,1,
946,Fernseher,13.364715576171875,11.863557815551758,200,2,13.364715576171875
947,zeigt,7.369661331176758,6.8108015060424805,200,3,7.369661331176758
948,die,3.4841575622558594,7.938025951385498,200,4,3.4841575622558594
949,Nachrichten,7.874992847442627,10.263280868530273,200,5,7.874992847442627
950,Die,17.841373443603516,8.896342277526855,180,1,
951,Lampe,16.57200813293457,12.353851318359375,180,2,16.57200813293457
952,spendet,14.105777025222778,13.23974609375,180,3,14.105777025222778
953,angenehmes,16.26190948486328,11.542595863342285,180,4,16.26190948486328
954,helles,9.632535710930824,3.7534819841384888,180,5,9.632535710930824
955,Licht,0.23859262466430664,1.4326391220092773,180,6,0.23859262466430664
956,Diese,21.24692726135254,8.896342277526855,105,1,
957,zarten,17.63344097137451,17.884385585784912,105,2,17.63344097137451
958,Blumen,6.3919291496276855,8.600362777709961,105,3,6.3919291496276855
959,welken,13.669056296348572,7.945883750915527,105,4,13.669056296348572
960,rasch,9.501012802124023,7.108820915222168,105,5,9.501012802124023
961,Seine,22.59528160095215,8.896342277526855,10,1,
962,Worte,6.66671085357666,11.391192436218262,10,2,6.66671085357666
963,schwebten,17.34911823552102,11.741050779819489,10,3,17.34911823552102
964,wie,6.76729154586792,7.45474100112915,10,4,6.76729154586792
965,Schmetterlinge,9.952104315161705,6.266527235507965,10,5,9.952104315161705
966,Die,17.841373443603516,8.896342277526855,245,1,
967,Gärtnerin,17.609623432159424,18.66318130493164,245,2,17.609623432159424
968,tanzt,10.659802436828613,8.045987129211426,245,3,10.659802436828613
969,zwischen,8.77967357635498,7.197684288024902,245,4,8.77967357635498
970,den,1.6389120817184448,7.807319641113281,245,5,1.6389120817184448
971,Blumenbeeten,12.530441578477621,14.623156100511551,245,6,12.530441578477621
972,Der,18.26059341430664,8.896342277526855,220,1,
973,Mondschein,22.09660816192627,14.987346410751343,220,2,22.09660816192627
974,taucht,10.272664070129395,8.057439804077148,220,3,10.272664070129395
975,die,5.517193794250488,6.53026008605957,220,4,5.517193794250488
976,Landschaft,7.796676158905029,9.636667251586914,220,5,7.796676158905029
977,in,2.795722246170044,6.348385334014893,220,6,2.795722246170044
978,Silber,12.713174819946289,7.655096054077148,220,7,12.713174819946289
979,Das,18.880918502807617,8.896342277526855,177,1,
980,Buch,8.46373176574707,10.476740837097168,177,2,8.46373176574707
981,liegt,7.073899269104004,7.89128303527832,177,3,7.073899269104004
982,auf,2.8695430755615234,6.307918548583984,177,4,2.8695430755615234
983,dem,0.8555124402046204,3.8484790325164795,177,5,0.8555124402046204
984,gemütlichen,13.99998664855957,4.043959617614746,177,6,13.99998664855957
985,Sofa,1.2992675304412842,5.102418422698975,177,7,1.2992675304412842
986,Adler,24.90839719772339,15.675933837890625,101,1,
987,fliegen,11.628480911254883,8.674957275390625,101,2,11.628480911254883
988,tausend,16.853334426879883,7.581852912902832,101,3,16.853334426879883
989,Meter,8.634288787841797,6.084488868713379,101,4,8.634288787841797
990,hoch,5.703121662139893,4.88667106628418,101,5,5.703121662139893
991,Messer,25.62448501586914,19.38585376739502,46,1,
992,und,5.440049648284912,8.677382469177246,46,2,5.440049648284912
993,Gabel,6.283685207366943,10.265981674194336,46,3,6.283685207366943
994,liegen,11.012242317199707,7.261246681213379,46,4,11.012242317199707
995,neben,8.320913314819336,6.993973731994629,46,5,8.320913314819336
996,dem,1.6466315984725952,4.9252729415893555,46,6,1.6466315984725952
997,Teller,8.183385848999023,9.961030960083008,46,7,8.183385848999023
998,Die,17.841373443603516,8.896342277526855,230,1,
999,Familie,9.84105396270752,12.353851318359375,230,2,9.84105396270752
1000,genießt,10.46778678894043,9.901368141174316,230,3,10.46778678894043
1001,gemeinsames,17.308382034301758,6.818493366241455,230,4,17.308382034301758
1002,Abendessen,7.532103061676025,8.215934753417969,230,5,7.532103061676025
1003,Ein,18.193517684936523,8.896342277526855,239,1,
1004,älteres,13.018251836299896,13.68385124206543,239,2,13.018251836299896
1005,Ehepaar,2.1644444465637207,7.685853004455566,239,3,2.1644444465637207
1006,tanzt,13.628604888916016,6.853501319885254,239,4,13.628604888916016
1007,auf,3.5141663551330566,6.3415913581848145,239,5,3.5141663551330566
1008,der,1.9052033424377441,3.674947500228882,239,6,1.9052033424377441
1009,Hochzeitsfeier,10.059414029121399,10.826933860778809,239,7,10.059414029121399
1010,Die,17.841373443603516,8.896342277526855,235,1,
1011,Hochzeit,11.674251556396484,12.353851318359375,235,2,11.674251556396484
1012,versammelt,18.466161727905273,6.262608528137207,235,3,18.466161727905273
1013,Familie,9.02396297454834,7.7651214599609375,235,4,9.02396297454834
1014,und,1.5205954313278198,4.072591781616211,235,5,1.5205954313278198
1015,Freunde,1.1138440370559692,6.020144462585449,235,6,1.1138440370559692
1016,Ein,18.193517684936523,8.896342277526855,219,1,
1017,ruhiger,13.519230842590332,11.972281455993652,219,2,13.519230842590332
1018,Bach,9.393861770629883,8.195977210998535,219,3,9.393861770629883
1019,plätschert,13.406291786581278,8.270327746868134,219,4,13.406291786581278
1020,durch,2.938068151473999,5.934829235076904,219,5,2.938068151473999
1021,den,2.1834945678710938,4.9046101570129395,219,6,2.1834945678710938
1022,Wald,1.4328867197036743,6.38629150390625,219,7,1.4328867197036743
1023,Jeden,25.457887649536133,8.896342277526855,96,1,
1024,Freitag,3.5609893798828125,4.993638515472412,96,2,3.5609893798828125
1025,gibt's,10.175832271575928,8.603796243667603,96,3,10.175832271575928
1026,frischen,9.410233497619629,7.7978291511535645,96,4,9.410233497619629
1027,Fisch,4.030935287475586,7.172179222106934,96,5,4.030935287475586
1028,Diese,21.24692726135254,8.896342277526855,100,1,
1029,Mannschaft,12.682578086853027,10.489283561706543,100,2,12.682578086853027
1030,schoss,11.136281967163086,6.359719753265381,100,3,11.136281967163086
1031,gleich,7.4646382331848145,6.956815242767334,100,4,7.4646382331848145
1032,drei,2.1307451725006104,4.872442245483398,100,5,2.1307451725006104
1033,Tore,0.8304489850997925,3.7699990272521973,100,6,0.8304489850997925
1034,Schnupfen,28.270564317703247,21.206526041030884,91,1,
1035,stört,15.344137191772461,8.715963363647461,91,2,15.344137191772461
1036,uns,6.913120269775391,6.456010341644287,91,3,6.913120269775391
1037,natürlich,7.314675807952881,5.5338592529296875,91,4,7.314675807952881
1038,sehr,5.682877063751221,3.7387795448303223,91,5,5.682877063751221
1039,Nicht,22.552433013916016,8.896342277526855,109,1,
1040,jeder,13.026205062866211,9.423659324645996,109,2,13.026205062866211
1041,verträgt,14.89758625999093,9.032487601041794,109,3,14.89758625999093
1042,kaltes,13.794429153203964,9.431410074234009,109,4,13.794429153203964
1043,Bier,4.44161319732666,2.0957834720611572,109,5,4.44161319732666
1044,Der,18.26059341430664,8.896342277526855,34,1,
1045,Hund,10.676491737365723,11.863557815551758,34,2,10.676491737365723
1046,bellt,7.075304955244064,8.674838185310364,34,3,7.075304955244064
1047,vor,6.539100170135498,6.6045379638671875,34,4,6.539100170135498
1048,dem,3.9970486164093018,3.7178995609283447,34,5,3.9970486164093018
1049,Haus,3.2461602687835693,9.058030128479004,34,6,3.2461602687835693
1050,Der,18.26059341430664,8.896342277526855,58,1,
1051,gelbe,13.16203498840332,11.863557815551758,58,2,13.16203498840332
1052,Küchenofen,25.98212242126465,17.693861961364746,58,3,25.98212242126465
1053,sorgt,7.042068958282471,7.074579238891602,58,4,7.042068958282471
1054,für,1.132429838180542,3.760791540145874,58,5,1.132429838180542
1055,Wärme,4.16378116607666,7.382320404052734,58,6,4.16378116607666
1056,Das,18.880918502807617,8.896342277526855,76,1,
1057,war,5.206011772155762,10.476740837097168,76,2,5.206011772155762
1058,jetzt,8.361361503601074,7.374414443969727,76,3,8.361361503601074
1059,aber,4.845993518829346,7.065156936645508,76,4,4.845993518829346
1060,ein,3.8001956939697266,6.33970832824707,76,5,3.8001956939697266
1061,schöner,7.3237504959106445,8.697565078735352,76,6,7.3237504959106445
1062,Tag,3.278259754180908,6.986489295959473,76,7,3.278259754180908
1063,Das,18.880918502807617,8.896342277526855,11,1,
1064,Licht,11.145219802856445,10.476740837097168,11,2,11.145219802856445
1065,tanzte,16.489165723323822,10.89807391166687,11,3,16.489165723323822
1066,über,5.221341609954834,6.792509078979492,11,4,5.221341609954834
1067,dem,3.9730708599090576,4.324682235717773,11,5,3.9730708599090576
1068,Fluss,8.698774337768555,10.285171508789062,11,6,8.698774337768555
1069,Studenten,27.849641799926758,8.896342277526855,229,1,
1070,treffen,10.215012550354004,9.550495147705078,229,2,10.215012550354004
1071,sich,0.4824424684047699,2.9923458099365234,229,3,0.4824424684047699
1072,in,2.9546926021575928,5.8337860107421875,229,4,2.9546926021575928
1073,der,2.1365509033203125,8.609762191772461,229,5,2.1365509033203125
1074,Bibliothek,7.133403778076172,9.76465129852295,229,6,7.133403778076172
1075,Mein,21.273773193359375,8.896342277526855,97,1,
1076,Arzt,11.343233108520508,6.385216236114502,97,2,11.343233108520508
1077,empfahl,8.664494514465332,7.3495612144470215,97,3,8.664494514465332
1078,dringend,10.151896476745605,4.348886013031006,97,4,10.151896476745605
