,phone,phone_surprisal,phone_entropy,word,target_id,word_order,phone_num
3982,a,4.375039431346925,3.466134004922817e-05,hilfsmannschaft,145,2,7
3983,n,1.0,1.9947934199701758e-06,hilfsmannschaft,145,2,8
3984,ʃ,-0.0,9.973967099850879e-07,hilfsmannschaft,145,2,9
3985,a,-0.0,9.973967099850879e-07,hilfsmannschaft,145,2,10
3986,f,-0.0,9.973967099850879e-07,hilfsmannschaft,145,2,11
3987,t,-0.0,9.973967099850879e-07,hilfsmannschaft,145,2,12
3988,z,,,setzt,145,3,1
3989,ɛ,5.035465544864071,0.6041198393683194,setzt,145,3,2
3990,t,2.368528471636124,0.029351521551325133,setzt,145,3,3
3991,s,0.16010848980424294,0.0055159610813799815,setzt,145,3,4
3992,t,2.12715969336105,0.004857305252257433,setzt,145,3,5
3993,z,,,sich,145,4,1
3994,ɪ,2.7285395884014725,0.6041198393683194,sich,145,4,2
3995,ç,1.142869086776155,0.09179039435454486,sich,145,4,3
3996,ʔ,,,in,145,5,1
3997,ɪ,1.7669368568570172,2.2410487228891505,in,145,5,2
3998,n,2.863334260269735,0.4426033601596914,in,145,5,3
3999,m,,,marsch,145,6,1
4000,a,1.4574821523596948,0.6236366443941769,marsch,145,6,2
4001,r,5.111898104713611,0.23393884405903678,marsch,145,6,3
4002,ʃ,3.666435268733336,0.010914611886541508,marsch,145,6,4
4003,ʔ,,,in,236,1,1
4004,ɪ,1.7669368568570172,2.2410487228891505,in,236,1,2
4005,n,2.863334260269735,0.4426033601596914,in,236,1,3
4006,d,,,der,236,2,1
4007,eː,2.674012425736514,1.0747748069098002,der,236,2,2
4008,ɐ,0.8765551008297994,0.1530842885872705,der,236,2,3
4009,ɡ,,,galerie,236,3,1
4010,a,3.6415234831287226,0.5701630781764331,galerie,236,3,2
4011,l,5.98133165880114,0.04522680152589993,galerie,236,3,3
4012,ə,2.8697959969081377,0.0010782743851596582,galerie,236,3,4
4013,r,0.43609911480667335,0.0001480421291773563,galerie,236,3,5
4014,iː,0.14033511453309766,0.00010516775729421012,galerie,236,3,6
4015,b,,,bewundern,236,4,1
4016,ə,1.9424014416075492,0.4881120664797247,bewundern,236,4,2
4017,v,3.595845719813336,0.15036742542242326,bewundern,236,4,3
4018,ʊ,2.990321981101681,0.012511472331064685,bewundern,236,4,4
4019,n,1.6853407879673274,0.0016488549381301959,bewundern,236,4,5
4020,d,-0.0,0.000556483175208969,bewundern,236,4,6
4021,ɐ,0.8460315729268522,0.000556483175208969,bewundern,236,4,7
4022,n,1.0427116759714081,0.00031894246347870275,bewundern,236,4,8
4023,b,,,besucher,236,5,1
4024,ə,1.9424014416075492,0.4881120664797247,besucher,236,5,2
4025,z,3.4533904930751174,0.15036742542242326,besucher,236,5,3
4026,uː,2.348801814661848,0.01355562170878907,besucher,236,5,4
4027,x,0.00033826378604871434,0.0026374222288640527,besucher,236,5,5
4028,ɐ,3.4152066609183502,0.0026364248321540675,besucher,236,5,6
4029,ts,,,zeitgenössische,236,6,1
4030,aɪ,3.499129399830783,0.23052394940373788,zeitgenössische,236,6,2
4031,t,0.525136824464497,0.023257524941116443,zeitgenössische,236,6,3
4032,ɡ,8.018219162195798,0.014967404524695443,zeitgenössische,236,6,4
4033,ə,0.48317876276384075,0.00011242847203505838,zeitgenössische,236,6,5
4034,n,1.0850080252064889,8.096932499866232e-05,zeitgenössische,236,6,6
4035,œ,0.5519851782748834,3.846252518141595e-05,zeitgenössische,236,6,7
4036,s,-0.0,2.6149965961422934e-05,zeitgenössische,236,6,8
4037,ɪ,-0.0,2.6149965961422934e-05,zeitgenössische,236,6,9
4038,ʃ,-0.0,2.6149965961422934e-05,zeitgenössische,236,6,10
4039,ə,0.5788623011847381,2.6149965961422934e-05,zeitgenössische,236,6,11
4040,k,,,kunst,236,7,1
4041,ʊ,5.42708857163876,0.4646733962568012,kunst,236,7,2
4042,n,2.8152133828121206,0.012695332703466662,kunst,236,7,3
4043,s,1.185033198607018,0.002017401450392288,kunst,236,7,4
4044,t,-0.0,0.0009278057690104164,kunst,236,7,5
4045,ʔ,,,auf,255,1,1
4046,aʊ,3.8588693105840255,2.2410487228891505,auf,255,1,2
4047,f,1.1226337252698098,0.18594972360693296,auf,255,1,3
4048,d,,,dem,255,2,1
4049,eː,2.674012425736514,1.0747748069098002,dem,255,2,2
4050,m,2.771493107837365,0.1530842885872705,dem,255,2,3
4051,d,,,dach,255,3,1
4052,a,1.568021406641046,1.0747748069098002,dach,255,3,2
4053,x,5.955914686394385,0.35786564093554474,dach,255,3,3
4054,z,,,singt,255,4,1
4055,ɪ,2.7285395884014725,0.6041198393683194,singt,255,4,2
4056,ŋ,5.947928368217504,0.09179039435454486,singt,255,4,3
4057,t,2.1140209552425913,0.0025605476394888844,singt,255,4,4
4058,f,,,fröhlich,255,5,1
4059,r,3.188717278502326,0.6355174497156335,fröhlich,255,5,2
4060,øː,7.404802759699406,0.07235820631635168,fröhlich,255,5,3
4061,l,0.2079412650389077,0.0005691062307486656,fröhlich,255,5,4
4062,ɪ,-0.0,0.0004823159522951629,fröhlich,255,5,5
4063,ç,-0.0,0.0004823159522951629,fröhlich,255,5,6
4064,ʔ,,,ein,255,6,1
4065,aɪ,3.2589403945646755,2.2410487228891505,ein,255,6,2
4066,n,0.06414877737699887,0.23716781735682246,ein,255,6,3
4067,f,,,vogel,255,7,1
4068,oː,3.78975523943709,0.6355174497156335,vogel,255,7,2
4069,ɡ,6.050295363523653,0.04627622923829162,vogel,255,7,3
4070,ə,0.026218995907993706,0.0008768707207450745,vogel,255,7,4
4071,l,0.005581032263299758,0.0008562559224098707,vogel,255,7,5
4072,f,,,flüsternd,9,1,1
4073,l,5.204004702025411,0.6355174497156335,flüsternd,9,1,2
4074,ʏ,3.6700844013026286,0.02213392570446982,flüsternd,9,1,3
4075,s,1.3245907995896802,0.0018661946324987978,flüsternd,9,1,4
4076,t,0.8841451772651822,0.000759109363721696,flüsternd,9,1,5
4077,ɐ,0.06757658329908027,0.0003992830386213026,flüsternd,9,1,6
4078,n,1.4980982632887443,0.00037844215244578467,flüsternd,9,1,7
4079,t,4.971543553950773,0.00013343419187973772,flüsternd,9,1,8
4080,ʔ,,,erzählt,9,2,1
4081,ɛ,2.7508470390166497,2.2410487228891505,erzählt,9,2,2
4082,ɐ,1.4584997433230527,0.3459024941311942,erzählt,9,2,3
4083,ts,4.4039189033471535,0.13594720023878254,erzählt,9,2,4
4084,ɛː,0.17937950318233178,0.008575014119240264,erzählt,9,2,5
4085,l,-0.0,0.007308730592062507,erzählt,9,2,6
4086,t,1.16362920043142,0.007308730592062507,erzählt,9,2,7
4087,d,,,der,9,3,1
4088,eː,2.674012425736514,1.0747748069098002,der,9,3,2
4089,ɐ,0.8765551008297994,0.1530842885872705,der,9,3,3
4090,v,,,wind,9,4,1
4091,ɪ,3.064095780108559,0.8544178205053973,wind,9,4,2
4092,n,5.616871097174763,0.11203931576834633,wind,9,4,3
4093,t,0.5202161615565856,0.0036808810579797182,wind,9,4,4
4094,ɡ,,,geschichten,9,5,1
4095,ə,1.2358954763659376,0.5701630781764331,geschichten,9,5,2
4096,ʃ,2.9396529276490146,0.2621265528560844,geschichten,9,5,3
4097,ɪ,2.6960836904543477,0.03717734705221899,geschichten,9,5,4
4098,ç,0.48853540164307385,0.005000253531806776,geschichten,9,5,5
4099,t,-0.0,0.0034325297725321495,geschichten,9,5,6
4100,ə,0.026468197458296313,0.0034325297725321495,geschichten,9,5,7
4101,n,2.782187817464485,0.003326071903220611,geschichten,9,5,8
4102,d,,,der,191,1,1
4103,eː,2.674012425736514,1.0747748069098002,der,191,1,2
4104,ɐ,0.8765551008297994,0.1530842885872705,der,191,1,3
4105,k,,,kamin,191,2,1
4106,a,1.5356529127186576,0.4646733962568012,kamin,191,2,2
4107,m,4.874070032203251,0.1401488321627686,kamin,191,2,3
4108,iː,5.132244178949841,0.006819420553850532,kamin,191,2,4
4109,n,0.17359131864008212,0.00022388883568944873,kamin,191,2,5
4110,f,,,verbreitet,191,3,1
4111,ɛ,1.9394424384642945,0.6355174497156335,verbreitet,191,3,2
4112,ɐ,0.15027091443936122,0.1912283684147088,verbreitet,191,3,3
4113,b,4.404190326361325,0.1712606160493922,verbreitet,191,3,4
4114,r,1.456811797060614,0.008917172793531086,verbreitet,191,3,5
4115,aɪ,3.986333420714221,0.0031258303475117854,verbreitet,191,3,6
4116,t,-0.0,0.00021937826511192972,verbreitet,191,3,7
4117,ə,0.13996276342644512,0.00021937826511192972,verbreitet,191,3,8
4118,t,-0.0,0.00019654761482753577,verbreitet,191,3,9
4119,v,,,wohlige,191,4,1
4120,oː,4.913791559292535,0.8544178205053973,wohlige,191,4,2
4121,l,2.139140144709795,0.030502737721182463,wohlige,191,4,3
4122,ɪ,10.696880614276626,0.0076266984338967895,wohlige,191,4,4
4123,ɡ,0.7369655941662062,9.242772577521523e-06,wohlige,191,4,5
4124,ə,-0.0,5.578161080838663e-06,wohlige,191,4,6
4125,v,,,wärme,191,5,1
4126,ɛ,3.3766225931158225,0.8544178205053973,wärme,191,5,2
4127,ɐ,5.029448806690943,0.09072954058674579,wärme,191,5,3
4128,m,3.6212748940010995,0.00454006957568438,wärme,191,5,4
4129,ə,0.4077694988148044,0.0003871867338890293,wärme,191,5,5
4130,ʔ,,,unsere,95,1,1
4131,ʊ,3.218766885982564,2.2410487228891505,unsere,95,1,2
4132,n,0.2158667483671557,0.23405850554192903,unsere,95,1,3
4133,z,3.7759165488967286,0.1929911121652366,unsere,95,1,4
4134,ə,0.57276766223091,0.020006042331591083,unsere,95,1,5
4135,r,0.0009776361515367417,0.013245696855421981,unsere,95,1,6
4136,ə,0.26803326392762994,0.013227949118316876,unsere,95,1,7
4137,b,,,beiden,95,2,1
4138,aɪ,3.612284386926623,0.4881120664797247,beiden,95,2,2
4139,d,2.5473750473165078,0.03344933241500597,beiden,95,2,3
4140,ə,0.015899578813323073,0.006344831046639726,beiden,95,2,4
4141,n,1.4905427723925624,0.00623653832199533,beiden,95,2,5
4142,h,,,hunde,95,3,1
4143,ʊ,6.782875314459756,0.5464493382207486,hunde,95,3,2
4144,n,0.7297318888923519,0.007121451508573449,hunde,95,3,3
4145,d,1.1589152412117147,0.004131345804102494,hunde,95,3,4
4146,ə,0.8534648188332682,0.0020876689209948294,hunde,95,3,5
4147,h,,,haben,95,4,1
4148,aː,2.1975684176954497,0.5464493382207486,haben,95,4,2
4149,b,0.3646972663622253,0.09360274242683315,haben,95,4,3
4150,ə,0.0020758267472633096,0.06748185714601136,haben,95,4,4
4151,n,0.8642575704621683,0.0672555120124178,haben,95,4,5
4152,d,,,durst,95,5,1
4153,ʊ,6.312077288392412,1.0747748069098002,durst,95,5,2
4154,ɐ,0.5220706238945186,0.02444820011456633,durst,95,5,3
4155,s,5.60584119427485,0.016429239391807886,durst,95,5,4
4156,t,0.7426082136158112,0.0004172374774090595,durst,95,5,5
4157,ʔ,,,im,125,1,1
4158,ɪ,1.7669368568570172,2.2410487228891505,im,125,1,2
4159,m,4.04787711445444,0.4426033601596914,im,125,1,3
4160,dʒ,,,dschungel,125,2,1
4161,ʊ,6.1594037810814575,0.024954251969512786,dschungel,125,2,2
4162,ŋ,0.3588202766249657,0.00041974064613237464,dschungel,125,2,3
4163,ə,-0.0,0.0003121381116471086,dschungel,125,2,4
4164,l,-0.0,0.0003121381116471086,dschungel,125,2,5
4165,h,,,herrscht,125,3,1
4166,ɛ,3.264573425772516,0.5464493382207486,herrscht,125,3,2
4167,ɐ,2.3705295543479634,0.07078474359935433,herrscht,125,3,3
4168,ʃ,4.758434717143574,0.013953030065459057,herrscht,125,3,4
4169,t,1.059937796239282,0.000636710213054153,herrscht,125,3,5
4170,s,,,skrupellose,125,4,1
4171,k,3.0841807961661822,0.038825940037995686,skrupellose,125,4,2
4172,r,4.566125858708297,0.0054596348653829065,skrupellose,125,4,3
4173,uː,1.4673929043399796,0.00024800568332051273,skrupellose,125,4,4
4174,p,-0.0,9.443101136455497e-05,skrupellose,125,4,5
4175,ə,-0.0,9.443101136455497e-05,skrupellose,125,4,6
4176,l,-0.0,9.443101136455497e-05,skrupellose,125,4,7
4177,l,0.4791678366985597,9.443101136455497e-05,skrupellose,125,4,8
4178,oː,1.0354053361311992,6.820589034997954e-05,skrupellose,125,4,9
4179,z,-0.0,3.5335279279046564e-05,skrupellose,125,4,10
4180,ə,0.9046521234125187,3.5335279279046564e-05,skrupellose,125,4,11
4181,l,,,lebensform,125,5,1
4182,eː,3.097733577666573,0.2933054252628303,lebensform,125,5,2
4183,b,0.829936155303128,0.034401832274112386,lebensform,125,5,3
4184,ə,0.02021309790965601,0.016855038835079696,lebensform,125,5,4
4185,n,0.07960792591444404,0.016488036256931248,lebensform,125,5,5
4186,s,2.807483027817535,0.01533081592346112,lebensform,125,5,6
4187,f,4.500285002510926,0.0032689903840505147,lebensform,125,5,7
4188,ɔ,0.48137336149956006,0.0001683288214656531,lebensform,125,5,8
4189,ɐ,-0.0,0.00011401477259442313,lebensform,125,5,9
4190,m,-0.0,0.00011401477259442313,lebensform,125,5,10
4191,d,,,die,222,1,1
4192,iː,2.650458870553818,1.0747748069098002,die,222,1,2
4193,f,,,freunde,222,2,1
4194,r,3.188717278502326,0.6355174497156335,freunde,222,2,2
4195,ɔʏ,1.9841783868822567,0.07235820631635168,freunde,222,2,3
4196,n,0.33363624284774995,0.0174903711881273,freunde,222,2,4
4197,d,0.9774283028143851,0.013288885940593067,freunde,222,2,5
4198,ə,0.6644080552827355,0.006865572349224779,freunde,222,2,6
4199,t,,,teilen,222,3,1
4200,aɪ,6.573827481515558,0.4635526956186452,teilen,222,3,2
4201,l,0.21710895469637553,0.005919595918010808,teilen,222,3,3
4202,ə,2.043978498855401,0.004881521386230822,teilen,222,3,4
4203,n,0.5781219928584314,0.0012212464659676983,teilen,222,3,5
4204,ɡ,,,geschichten,222,4,1
4205,ə,1.2358954763659376,0.5701630781764331,geschichten,222,4,2
4206,ʃ,2.9396529276490146,0.2621265528560844,geschichten,222,4,3
4207,ɪ,2.6960836904543477,0.03717734705221899,geschichten,222,4,4
4208,ç,0.48853540164307385,0.005000253531806776,geschichten,222,4,5
4209,t,-0.0,0.0034325297725321495,geschichten,222,4,6
4210,ə,0.026468197458296313,0.0034325297725321495,geschichten,222,4,7
4211,n,2.782187817464485,0.003326071903220611,geschichten,222,4,8
4212,ʔ,,,am,222,5,1
4213,a,1.6357452193168687,2.2410487228891505,am,222,5,2
4214,m,5.757870454780846,0.8533098065212363,am,222,5,3
4215,l,,,lagerfeuer,222,6,1
4216,aː,5.544947536157724,0.2933054252628303,lagerfeuer,222,6,2
4217,ɡ,1.5933913615498838,0.007456914099149894,lagerfeuer,222,6,3
4218,ɐ,1.4644432669135161,0.0024064251824130233,lagerfeuer,222,6,4
4219,f,4.360354097041258,0.0009470099840580535,lagerfeuer,222,6,5
4220,ɔʏ,0.2016338611696506,5.377346881076364e-05,lagerfeuer,222,6,6
4221,ɐ,-0.0,4.5446849107412825e-05,lagerfeuer,222,6,7
4222,n,,,nach,141,1,1
4223,aː,3.6783997325832716,0.41426642954982945,nach,141,1,2
4224,x,0.38365226134392993,0.04215919441568212,nach,141,1,3
4225,ʔ,,,einer,141,2,1
4226,aɪ,3.2589403945646755,2.2410487228891505,einer,141,2,2
4227,n,0.06414877737699887,0.23716781735682246,einer,141,2,3
4228,ɐ,4.22641295953795,0.22043430509471776,einer,141,2,4
4229,ʔ,,,umfrage,141,3,1
4230,ʊ,3.218766885982564,2.2410487228891505,umfrage,141,3,2
4231,m,2.9219210369204083,0.23405850554192903,umfrage,141,3,3
4232,f,7.066735934795148,0.037413788727728665,umfrage,141,3,4
4233,r,2.6167817890941834,0.0005214094847657668,umfrage,141,3,5
4234,aː,-0.0,8.34957211872976e-05,umfrage,141,3,6
4235,ɡ,-0.0,8.34957211872976e-05,umfrage,141,3,7
4236,ə,0.05522952072039219,8.34957211872976e-05,umfrage,141,3,8
4237,k,,,kennt,141,4,1
4238,ɛ,4.120792248845673,0.4646733962568012,kennt,141,4,2
4239,n,0.9426327909498426,0.029122412417980904,kennt,141,4,3
4240,t,2.798907190881791,0.013953687166054439,kennt,141,4,4
4241,n,,,niemand,141,5,1
4242,iː,4.470495330970792,0.41426642954982945,niemand,141,5,2
4243,m,1.5077551278387866,0.023954504293836734,niemand,141,5,3
4244,a,0.0007706862804364989,0.008994404234725663,niemand,141,5,4
4245,n,0.5213350066840048,0.008985980845360769,niemand,141,5,5
4246,t,0.48006909543848064,0.006257713043161041,niemand,141,5,6
4247,d,,,dieses,141,6,1
4248,iː,2.650458870553818,1.0747748069098002,dieses,141,6,2
4249,z,2.278073519516338,0.15192714213886105,dieses,141,6,3
4250,ə,0.3941922064328132,0.04469925592546884,dieses,141,6,4
4251,s,2.3592963284274204,0.033949072022217364,dieses,141,6,5
4252,f,,,fremdwort,141,7,1
4253,r,3.188717278502326,0.6355174497156335,fremdwort,141,7,2
4254,ɛ,4.971809199328257,0.07235820631635168,fremdwort,141,7,3
4255,m,1.1464450276205878,0.0029016957664216797,fremdwort,141,7,4
4256,t,2.4844065469673122,0.0012910744932476258,fremdwort,141,7,5
4257,v,4.26388080951949,0.00025680635862450693,fremdwort,141,7,6
4258,ɔ,0.7234823648025837,1.5735985199817493e-05,fremdwort,141,7,7
4259,ɐ,-0.0,9.225814092206401e-06,fremdwort,141,7,8
4260,t,-0.0,9.225814092206401e-06,fremdwort,141,7,9
4261,d,,,der,259,1,1
4262,eː,2.674012425736514,1.0747748069098002,der,259,1,2
4263,ɐ,0.8765551008297994,0.1530842885872705,der,259,1,3
4264,n,,,nachbar,259,2,1
4265,a,2.2221546937738235,0.41426642954982945,nachbar,259,2,2
4266,x,3.9546854910521834,0.10569802203200385,nachbar,259,2,3
4267,b,3.259045224074466,0.007918222626749644,nachbar,259,2,4
4268,aː,0.03292964871127655,0.0011196699675696889,nachbar,259,2,5
4269,r,-0.0,0.0010869764167568967,nachbar,259,2,6
4270,t,,,trägt,259,3,1
4271,r,3.7455744746162054,0.4635526956186452,trägt,259,3,2
4272,ɛː,4.4655018732066,0.04491136132201208,trägt,259,3,3
4273,k,0.6107058072424063,0.001971818211669577,trägt,259,3,4
4274,t,0.6325262620122095,0.0012327423141978314,trägt,259,3,5
4275,h,,,heute,259,4,1
4276,ɔʏ,5.428461234782515,0.5464493382207486,heute,259,4,2
4277,t,0.15040141998945442,0.013064260805434054,heute,259,4,3
4278,ə,0.10410963328039256,0.010988619751388573,heute,259,4,4
4279,ʔ,,,einen,259,5,1
4280,aɪ,3.2589403945646755,2.2410487228891505,einen,259,5,2
4281,n,0.06414877737699887,0.23716781735682246,einen,259,5,3
4282,ə,1.242153778549766,0.22043430509471776,einen,259,5,4
4283,n,1.6399654937825567,0.08637797611742076,einen,259,5,5
4284,b,,,bunten,259,6,1
4285,ʊ,6.3189308444922725,0.4881120664797247,bunten,259,6,2
4286,n,3.6445645700157967,0.007973456652765984,bunten,259,6,3
4287,t,1.7167694882135105,0.0007440902649035593,bunten,259,6,4
4288,ə,1.903659474345505,0.0002172692931707331,bunten,259,6,5
4289,n,1.6044586763469537,5.977532668526591e-05,bunten,259,6,6
4290,ʔ,,,anzug,259,7,1
4291,a,1.6357452193168687,2.2410487228891505,anzug,259,7,2
4292,n,3.032074636213316,0.8533098065212363,anzug,259,7,3
4293,ts,5.062810142160851,0.12051197232076966,anzug,259,7,4
4294,uː,2.813218736096816,0.005163148810719629,anzug,259,7,5
4295,k,0.009792876666353487,0.0006426046490244528,anzug,259,7,6
4296,ʔ,,,achtlos,133,1,1
4297,a,1.6357452193168687,2.2410487228891505,achtlos,133,1,2
4298,x,6.792237569563074,0.8533098065212363,achtlos,133,1,3
4299,t,1.7668662378327533,0.00896516170972506,achtlos,133,1,4
4300,l,9.77910373958429,0.003158505962653244,achtlos,133,1,5
4301,oː,0.2630344058337938,5.659404916653036e-06,achtlos,133,1,6
4302,s,0.3219280948873623,4.662008206667948e-06,achtlos,133,1,7
4303,v,,,wirft,133,2,1
4304,ɪ,3.064095780108559,0.8544178205053973,wirft,133,2,2
4305,ɐ,1.1558437505993373,0.11203931576834633,wirft,133,2,3
4306,f,8.02604704957531,0.04549699139823294,wirft,133,2,4
4307,t,-0.0,0.00028989073927619094,wirft,133,2,5
4308,d,,,der,133,3,1
4309,eː,2.674012425736514,1.0747748069098002,der,133,3,2
4310,ɐ,0.8765551008297994,0.1530842885872705,der,133,3,3
4311,k,,,knirps,133,4,1
4312,n,6.269232751948297,0.4646733962568012,knirps,133,4,2
4313,ɪ,4.55419425222743,0.00792515406053861,knirps,133,4,3
4314,ɐ,2.0307366765656116,0.00039242084255993343,knirps,133,4,4
4315,p,-0.0,8.536060266945885e-05,knirps,133,4,5
4316,s,-0.0,8.536060266945885e-05,knirps,133,4,6
4317,m,,,matsch,133,5,1
4318,a,1.4574821523596948,0.6236366443941769,matsch,133,5,2
4319,t,6.99965752739591,0.23393884405903678,matsch,133,5,3
4320,ʃ,6.029520842876917,0.0030486229167795195,matsch,133,5,4
4321,d,,,durchs,133,6,1
4322,ʊ,6.312077288392412,1.0747748069098002,durchs,133,6,2
4323,ɐ,0.5220706238945186,0.02444820011456633,durchs,133,6,3
4324,ç,0.058614426566180954,0.016429239391807886,durchs,133,6,4
4325,s,5.708579044699808,0.01563812439101674,durchs,133,6,5
4326,ʔ,,,eckfenster,133,7,1
4327,ɛ,2.7508470390166497,2.2410487228891505,eckfenster,133,7,2
4328,k,6.08430064242346,0.3459024941311942,eckfenster,133,7,3
4329,f,12.138805084856875,0.009492878288695916,eckfenster,133,7,4
4330,ɛ,1.5849625007211563,2.9921901299552634e-06,eckfenster,133,7,5
4331,n,-0.0,9.973967099850879e-07,eckfenster,133,7,6
4332,s,-0.0,9.973967099850879e-07,eckfenster,133,7,7
4333,t,-0.0,9.973967099850879e-07,eckfenster,133,7,8
4334,ɐ,-0.0,9.973967099850879e-07,eckfenster,133,7,9
4335,d,,,der,197,1,1
4336,eː,2.674012425736514,1.0747748069098002,der,197,1,2
4337,ɐ,0.8765551008297994,0.1530842885872705,der,197,1,3
4338,b,,,bus,197,2,1
4339,ʊ,6.3189308444922725,0.4881120664797247,bus,197,2,2
4340,s,2.6213310061389787,0.007973456652765984,bus,197,2,3
4341,f,,,fährt,197,3,1
4342,ɛː,7.591561810770651,0.6355174497156335,fährt,197,3,2
4343,ɐ,0.8839296364936873,0.003851309845933475,fährt,197,3,3
4344,t,1.116646036887275,0.0019831495322349666,fährt,197,3,4
4345,d,,,durch,197,4,1
4346,ʊ,6.312077288392412,1.0747748069098002,durch,197,4,2
4347,ɐ,0.5220706238945186,0.02444820011456633,durch,197,4,3
4348,ç,0.058614426566180954,0.016429239391807886,durch,197,4,4
4349,d,,,die,197,5,1
4350,iː,2.650458870553818,1.0747748069098002,die,197,5,2
4351,ʃ,,,stadt,197,6,1
4352,t,1.8671573854689671,0.40221135511294975,stadt,197,6,2
4353,a,2.0981917217479626,0.11545039998874028,stadt,197,6,3
4354,t,1.8557145527432708,0.028125304731136863,stadt,197,6,4
4355,d,,,die,218,1,1
4356,iː,2.650458870553818,1.0747748069098002,die,218,1,2
4357,ʃ,,,straßenlaternen,218,2,1
4358,t,1.8671573854689671,0.40221135511294975,straßenlaternen,218,2,2
4359,r,3.213663562647911,0.11545039998874028,straßenlaternen,218,2,3
4360,aː,1.5678873427836737,0.014298715656101066,straßenlaternen,218,2,4
4361,s,0.589866321978013,0.004421737845277779,straßenlaternen,218,2,5
4362,ə,0.019783688711851426,0.002711673375297239,straßenlaternen,218,2,6
4363,n,1.6613322896265932,0.002660183788439261,straßenlaternen,218,2,7
4364,l,6.102038180754087,0.0010193067336353302,straßenlaternen,218,2,8
4365,aː,1.0703893278913978,1.960401345990307e-05,straßenlaternen,218,2,9
4366,t,0.3219280948873623,9.181442621237433e-06,straßenlaternen,218,2,10
4367,ɐ,-0.0,7.26789303708163e-06,straßenlaternen,218,2,11
4368,n,-0.0,7.26789303708163e-06,straßenlaternen,218,2,12
4369,ə,-0.0,7.26789303708163e-06,straßenlaternen,218,2,13
4370,n,2.0,7.26789303708163e-06,straßenlaternen,218,2,14
4371,l,,,leuchten,218,3,1
4372,ɔʏ,4.162482504430958,0.2933054252628303,leuchten,218,3,2
4373,ç,5.600839183870185,0.014530334404119554,leuchten,218,3,3
4374,t,-0.0,0.0004955620131791491,leuchten,218,3,4
4375,ə,0.4604986745086947,0.0004955620131791491,leuchten,218,3,5
4376,n,0.8089213663384112,0.00034536201400044646,leuchten,218,3,6
4377,ʔ,,,im,218,4,1
4378,ɪ,1.7669368568570172,2.2410487228891505,im,218,4,2
4379,m,4.04787711445444,0.4426033601596914,im,218,4,3
4380,ʔ,,,abendnebel,218,5,1
4381,aː,5.126993326285615,2.2410487228891505,abendnebel,218,5,2
4382,b,0.28883772470047636,0.06550734397271608,abendnebel,218,5,3
4383,ə,3.5404143443729565,0.04730952601894516,abendnebel,218,5,4
4384,n,0.03328891213679461,0.006393573500741021,abendnebel,218,5,5
4385,t,0.012934778894944703,0.0061840410318622545,abendnebel,218,5,6
4386,n,9.327627490131475,0.0060977182565991935,abendnebel,218,5,7
4387,eː,4.228818690495881,1.5709058621092577e-05,abendnebel,218,5,8
4388,b,-0.0,9.973967099850879e-07,abendnebel,218,5,9
4389,ə,-0.0,9.973967099850879e-07,abendnebel,218,5,10
4390,l,-0.0,9.973967099850879e-07,abendnebel,218,5,11
4391,d,,,der,12,1,1
4392,eː,2.674012425736514,1.0747748069098002,der,12,1,2
4393,ɐ,0.8765551008297994,0.1530842885872705,der,12,1,3
4394,f,,,fluss,12,2,1
4395,l,5.204004702025411,0.6355174497156335,fluss,12,2,2
4396,ʊ,3.642487432267586,0.02213392570446982,fluss,12,2,3
4397,s,0.791508476902625,0.0017334168201390127,fluss,12,2,4
4398,p,,,plätschert,12,3,1
4399,l,3.518075553271407,0.15977039222193734,plätschert,12,3,2
4400,ɛ,3.620391181243451,0.013679348967240653,plätschert,12,3,3
4401,t,1.5466568649787658,0.0011730448682280516,plätschert,12,3,4
4402,ʃ,4.8428619244473206,0.0004206835851634303,plätschert,12,3,5
4403,ɐ,0.0687127500840142,1.9030522776270412e-05,plätschert,12,3,6
4404,t,0.9312872499159853,1.8033126066285325e-05,plätschert,12,3,7
4405,z,,,sanft,12,4,1
4406,a,2.409036279866131,0.6041198393683194,sanft,12,4,2
4407,n,6.1822216807806605,0.14192526498810656,sanft,12,4,3
4408,f,2.8607164415272797,0.0030042907995426423,sanft,12,4,4
4409,t,0.04655259898548471,0.0004327029120542655,sanft,12,4,5
4410,d,,,durch,12,5,1
4411,ʊ,6.312077288392412,1.0747748069098002,durch,12,5,2
4412,ɐ,0.5220706238945186,0.02444820011456633,durch,12,5,3
4413,ç,0.058614426566180954,0.016429239391807886,durch,12,5,4
4414,d,,,das,12,6,1
4415,a,1.568021406641046,1.0747748069098002,das,12,6,2
4416,s,0.7875955269698235,0.35786564093554474,das,12,6,3
4417,t,,,tal,12,7,1
4418,aː,4.599549471365626,0.4635526956186452,tal,12,7,2
4419,l,6.532510880015989,0.02021119130962155,tal,12,7,3
4420,k,,,kollegen,238,1,1
4421,ɔ,2.3951927937569466,0.4646733962568012,kollegen,238,1,2
4422,l,5.224264130954562,0.08645391305858115,kollegen,238,1,3
4423,eː,2.0318215558131185,0.0031723353337728905,kollegen,238,1,4
4424,ɡ,0.04343782389889097,0.0007243600601657286,kollegen,238,1,5
4425,ə,0.20017595975518976,0.0006969434690778975,kollegen,238,1,6
4426,n,0.5170248411858331,0.0005930409319111739,kollegen,238,1,7
4427,f,,,feiern,238,2,1
4428,aɪ,6.828304009325355,0.6355174497156335,feiern,238,2,2
