,words,phone,phone_order,wordnum,start_s,end_s,audibility,ids,filename
4286,für,yː,25,5,2.1171201814058955,2.157097505668934,0.1203125,058,058.csv
4287,für,ɐ,26,5,2.1571201814058956,2.257097505668934,0.16887019230769232,058,058.csv
4288,Wärme,v,27,6,2.2571201814058957,2.3070975056689345,0.07589285714285714,058,058.csv
4289,Wärme,ɛ,28,6,2.3071201814058955,2.3770975056689343,0.7265625,058,058.csv
4290,Wärme,ɐ,29,6,2.3771201814058958,2.527097505668934,0.6352796052631579,058,058.csv
4291,Wärme,m,30,6,2.5271201814058957,2.637097505668934,0.37388392857142855,058,058.csv
4292,Wärme,ə,31,6,2.6371201814058955,2.827097505668934,0.5768229166666666,058,058.csv
4293,Sechs,z,1,1,0.01712018140589569,0.09709750566893424,0.21875,089,089.csv
4294,Sechs,ɛ,2,1,0.09712018140589569,0.20709750566893423,0.6512276785714286,089,089.csv
4295,Sechs,k,3,1,0.2071201814058957,0.2870975056689342,0.02734375,089,089.csv
4296,Sechs,s,4,1,0.2871201814058957,0.39709750566893426,0.12723214285714285,089,089.csv
4297,Mädchen,m,5,2,0.39712018140589567,0.5070975056689342,0.20758928571428573,089,089.csv
4298,Mädchen,ɛː,6,2,0.5071201814058957,0.6270975056689342,0.3776041666666667,089,089.csv
4299,Mädchen,t,7,2,0.6271201814058956,0.6970975056689342,0.2717013888888889,089,089.csv
4300,Mädchen,ç,8,2,0.6971201814058957,0.8270975056689343,0.47380514705882354,089,089.csv
4301,Mädchen,ə,9,2,0.8271201814058957,0.8770975056689342,0.7165178571428571,089,089.csv
4302,Mädchen,n,10,2,0.8771201814058956,1.0470975056689342,0.5685369318181818,089,089.csv
4303,wollen,v,11,3,1.0471201814058957,1.1170975056689343,0.1284722222222222,089,089.csv
4304,wollen,ɔ,12,3,1.1171201814058958,1.2170975056689342,0.2169471153846154,089,089.csv
4305,wollen,l,13,3,1.2171201814058956,1.3170975056689342,0.25060096153846156,089,089.csv
4306,wollen,ə,14,3,1.3171201814058957,1.3470975056689343,0.4921875,089,089.csv
4307,wollen,n,15,3,1.3471201814058957,1.3970975056689343,0.47767857142857145,089,089.csv
4308,Schwester,ʃ,16,4,1.3971201814058958,1.5170975056689342,0.4192708333333333,089,089.csv
4309,Schwester,v,17,4,1.5171201814058957,1.5870975056689343,0.1345486111111111,089,089.csv
4310,Schwester,ɛ,18,4,1.5871201814058957,1.6970975056689341,0.7790178571428571,089,089.csv
4311,Schwester,s,19,4,1.6971201814058956,1.8270975056689343,0.3239889705882353,089,089.csv
4312,Schwester,t,20,4,1.8271201814058957,1.8970975056689343,0.15538194444444445,089,089.csv
4313,Schwester,ɐ,21,4,1.8971201814058958,2.027097505668934,0.27068014705882354,089,089.csv
4314,werden,v,22,5,2.0271201814058957,2.0870975056689343,0.0859375,089,089.csv
4315,werden,eː,23,5,2.0871201814058957,2.217097505668934,0.45174632352941174,089,089.csv
4316,werden,ɐ,24,5,2.2171201814058956,2.347097505668934,0.5133272058823529,089,089.csv
4317,werden,d,25,5,2.3471201814058955,2.3970975056689343,0.125,089,089.csv
4318,werden,ə,26,5,2.397120181405896,2.5170975056689344,0.1625,089,089.csv
4319,werden,n,27,5,2.517120181405896,2.5570975056689345,0.08125,089,089.csv
4320,Ein,ʔ,1,1,0.01712018140589569,0.06709750566893424,0.35267857142857145,217,217.csv
4321,Ein,aɪ,2,1,0.06712018140589569,0.15709750566893424,0.59375,217,217.csv
4322,Ein,n,3,1,0.1571201814058957,0.24709750566893424,0.09309895833333333,217,217.csv
4323,bunter,b,4,2,0.2471201814058957,0.31709750566893424,0.011284722222222222,217,217.csv
4324,bunter,ʊ,5,2,0.3171201814058957,0.46709750566893427,0.5822368421052632,217,217.csv
4325,bunter,n,6,2,0.4671201814058957,0.49709750566893424,0.150390625,217,217.csv
4326,bunter,t,7,2,0.4971201814058957,0.5970975056689343,0.30288461538461536,217,217.csv
4327,bunter,ɐ,8,2,0.5971201814058957,0.7070975056689343,0.20200892857142858,217,217.csv
4328,Schmetterling,ʃ,9,3,0.7071201814058957,0.8570975056689343,0.41488486842105265,217,217.csv
4329,Schmetterling,m,10,3,0.8571201814058957,0.9570975056689343,0.1045673076923077,217,217.csv
4330,Schmetterling,ɛ,11,3,0.9571201814058957,1.0370975056689342,0.359375,217,217.csv
4331,Schmetterling,t,12,3,1.0371201814058957,1.1470975056689343,0.41796875,217,217.csv
4332,Schmetterling,ɐ,13,3,1.1471201814058958,1.2070975056689341,0.703125,217,217.csv
4333,Schmetterling,l,14,3,1.2071201814058956,1.3270975056689343,0.3651041666666667,217,217.csv
4334,Schmetterling,ɪ,15,3,1.3271201814058957,1.4070975056689343,0.534375,217,217.csv
4335,Schmetterling,ŋ,16,3,1.4071201814058958,1.5570975056689342,0.26932565789473684,217,217.csv
4336,tanzt,t,17,4,1.5571201814058957,1.7070975056689341,0.5189144736842105,217,217.csv
4337,tanzt,a,18,4,1.7071201814058956,1.8070975056689342,0.18269230769230768,217,217.csv
4338,tanzt,n,19,4,1.8071201814058957,1.9170975056689343,0.36049107142857145,217,217.csv
4339,tanzt,ts,20,4,1.9171201814058958,2.027097505668934,0.3470982142857143,217,217.csv
4340,tanzt,t,21,4,2.0271201814058957,2.117097505668934,0.15494791666666666,217,217.csv
4341,im,ʔ,22,5,2.1171201814058955,2.177097505668934,0.046875,217,217.csv
4342,im,ɪ,23,5,2.1771201814058956,2.2070975056689344,0.005859375,217,217.csv
4343,im,m,24,5,2.207120181405896,2.3370975056689343,0.5073529411764706,217,217.csv
4344,Sonnenlicht,z,25,6,2.3371201814058957,2.4170975056689343,0.3328125,217,217.csv
4345,Sonnenlicht,ɔ,26,6,2.417120181405896,2.5170975056689344,0.6358173076923077,217,217.csv
4346,Sonnenlicht,n,27,6,2.517120181405896,2.5470975056689342,0.517578125,217,217.csv
4347,Sonnenlicht,ə,28,6,2.5471201814058957,2.717097505668934,0.21697443181818182,217,217.csv
4348,Sonnenlicht,n,29,6,2.7171201814058956,2.757097505668934,0.8125,217,217.csv
4349,Sonnenlicht,l,30,6,2.7571201814058957,2.7870975056689344,0.595703125,217,217.csv
4350,Sonnenlicht,ɪ,31,6,2.787120181405896,2.8770975056689343,0.8430989583333334,217,217.csv
4351,Sonnenlicht,ç,32,6,2.8771201814058958,3.027097505668934,0.3215460526315789,217,217.csv
4352,Sonnenlicht,t,33,6,3.0271201814058957,3.2465759637188207,0.23130580357142858,217,217.csv
4353,Diese,d,1,1,0.0,0.05709750566893424,0.0341796875,100,100.csv
4354,Diese,iː,2,1,0.05712018140589569,0.16709750566893425,0.22321428571428573,100,100.csv
4355,Diese,z,3,1,0.16712018140589568,0.25709750566893425,0.255859375,100,100.csv
4356,Diese,ə,4,1,0.2571201814058957,0.30709750566893423,0.8560267857142857,100,100.csv
4357,Mannschaft,m,5,2,0.3071201814058957,0.42709750566893423,0.7317708333333334,100,100.csv
4358,Mannschaft,a,6,2,0.4271201814058957,0.5170975056689342,0.685546875,100,100.csv
4359,Mannschaft,n,7,2,0.5171201814058957,0.6070975056689343,0.22395833333333334,100,100.csv
4360,Mannschaft,ʃ,8,2,0.6071201814058957,0.7470975056689343,0.4470486111111111,100,100.csv
4361,Mannschaft,a,9,2,0.7471201814058956,0.8970975056689342,0.5263157894736842,100,100.csv
4362,Mannschaft,f,10,2,0.8971201814058957,1.0070975056689342,0.22935267857142858,100,100.csv
4363,Mannschaft,t,11,2,1.0071201814058957,1.0670975056689342,0.044921875,100,100.csv
4364,schoss,ʃ,12,3,1.0671201814058957,1.2670975056689342,0.2753125,100,100.csv
4365,schoss,ɔ,13,3,1.2671201814058957,1.3470975056689343,0.58203125,100,100.csv
4366,schoss,s,14,3,1.3471201814058957,1.4770975056689342,0.7035845588235294,100,100.csv
4367,gleich,ɡ,15,4,1.4771201814058956,1.5370975056689342,0.0185546875,100,100.csv
4368,gleich,l,16,4,1.5371201814058957,1.6170975056689343,0.3484375,100,100.csv
4369,gleich,aɪ,17,4,1.6171201814058958,1.7170975056689342,0.6947115384615384,100,100.csv
4370,gleich,ç,18,4,1.7171201814058956,1.7670975056689342,0.29129464285714285,100,100.csv
4371,drei,d,19,5,1.7671201814058957,1.8770975056689343,0.07645089285714286,100,100.csv
4372,drei,r,20,5,1.8771201814058958,1.9770975056689342,0.26802884615384615,100,100.csv
4373,drei,aɪ,21,5,1.9771201814058956,2.157097505668934,0.31929347826086957,100,100.csv
4374,Tore,t,22,6,2.1571201814058956,2.2870975056689344,0.1479779411764706,100,100.csv
4375,Tore,oː,23,6,2.287120181405896,2.447097505668934,0.598046875,100,100.csv
4376,Tore,r,24,6,2.4471201814058956,2.5670975056689342,0.4083333333333333,100,100.csv
4377,Tore,ə,25,6,2.5671201814058957,2.7470975056689344,0.29959239130434784,100,100.csv
4378,Nach,n,1,1,0.01712018140589569,0.10709750566893424,0.146484375,172,172.csv
4379,Nach,aː,2,1,0.10712018140589569,0.22709750566893425,0.7276041666666667,172,172.csv
4380,Nach,x,3,1,0.22712018140589568,0.31709750566893424,0.3684895833333333,172,172.csv
4381,dem,d,4,2,0.3171201814058957,0.39709750566893426,0.02265625,172,172.csv
4382,dem,eː,5,2,0.39712018140589567,0.46709750566893427,0.34375,172,172.csv
4383,dem,m,6,2,0.4671201814058957,0.5570975056689342,0.384765625,172,172.csv
4384,Aufräumen,ʔ,7,3,0.5571201814058957,0.6070975056689343,0.24776785714285715,172,172.csv
4385,Aufräumen,aʊ,8,3,0.6071201814058957,0.7970975056689342,0.5846354166666666,172,172.csv
4386,Aufräumen,f,9,3,0.7971201814058957,0.8870975056689342,0.3072916666666667,172,172.csv
4387,Aufräumen,r,10,3,0.8871201814058957,0.9770975056689343,0.2760416666666667,172,172.csv
4388,Aufräumen,ɔʏ,11,3,0.9771201814058957,1.1570975056689343,0.6531929347826086,172,172.csv
4389,Aufräumen,m,12,3,1.1571201814058958,1.2570975056689342,0.10697115384615384,172,172.csv
4390,Aufräumen,ə,13,3,1.2571201814058957,1.3170975056689342,0.2177734375,172,172.csv
4391,Aufräumen,n,14,3,1.3171201814058957,1.4270975056689343,0.26004464285714285,172,172.csv
4392,fand,f,15,4,1.4271201814058956,1.5670975056689342,0.16319444444444445,172,172.csv
4393,fand,a,16,4,1.5671201814058957,1.6670975056689343,0.3046875,172,172.csv
4394,fand,n,17,4,1.6671201814058958,1.7370975056689342,0.1501736111111111,172,172.csv
4395,fand,t,18,4,1.7371201814058956,1.7670975056689342,0.0,172,172.csv
4396,ich,ʔ,19,5,1.7671201814058957,1.7970975056689342,0.228515625,172,172.csv
4397,ich,ɪ,20,5,1.7971201814058957,1.8570975056689343,0.2822265625,172,172.csv
4398,ich,ç,21,5,1.8571201814058957,1.9370975056689343,0.3921875,172,172.csv
4399,mein,m,22,6,1.9371201814058956,2.0370975056689344,0.0889423076923077,172,172.csv
4400,mein,aɪ,23,6,2.037120181405896,2.137097505668934,0.28966346153846156,172,172.csv
4401,mein,n,24,6,2.1371201814058955,2.237097505668934,0.42247596153846156,172,172.csv
4402,Buch,b,25,7,2.2371201814058956,2.327097505668934,0.16927083333333334,172,172.csv
4403,Buch,uː,26,7,2.3271201814058955,2.4970975056689344,0.17329545454545456,172,172.csv
4404,Buch,x,27,7,2.497120181405896,2.738503401360544,0.29435483870967744,172,172.csv
4405,Wir,v,1,1,0.01712018140589569,0.10709750566893424,0.016927083333333332,056,056.csv
4406,Wir,iː,2,1,0.10712018140589569,0.22709750566893425,0.2046875,056,056.csv
4407,Wir,ɐ,3,1,0.22712018140589568,0.26709750566893425,0.390625,056,056.csv
4408,hören,h,4,2,0.2671201814058957,0.36709750566893423,0.17127403846153846,056,056.csv
4409,hören,øː,5,2,0.3671201814058957,0.5670975056689342,0.8440625,056,056.csv
4410,hören,r,6,2,0.5671201814058957,0.6470975056689342,0.215625,056,056.csv
4411,hören,ə,7,2,0.6471201814058957,0.7970975056689342,0.7680921052631579,056,056.csv
4412,hören,n,8,2,0.7971201814058957,0.8270975056689343,0.392578125,056,056.csv
4413,den,d,9,3,0.8271201814058957,0.8770975056689342,0.5558035714285714,056,056.csv
4414,den,eː,10,3,0.8771201814058956,0.9370975056689342,0.9501953125,056,056.csv
4415,den,n,11,3,0.9371201814058957,1.0270975056689342,0.22330729166666666,056,056.csv
4416,plätschernden,p,12,4,1.0271201814058957,1.0970975056689343,0.0,056,056.csv
4417,plätschernden,l,13,4,1.0971201814058957,1.1570975056689343,0.01953125,056,056.csv
4418,plätschernden,ɛ,14,4,1.1571201814058958,1.2270975056689342,0.1597222222222222,056,056.csv
4419,plätschernden,t,15,4,1.2271201814058956,1.3370975056689343,0.08761160714285714,056,056.csv
4420,plätschernden,ʃ,16,4,1.3371201814058957,1.4370975056689343,0.17908653846153846,056,056.csv
4421,plätschernden,ɐ,17,4,1.4371201814058956,1.5370975056689342,0.2283653846153846,056,056.csv
4422,plätschernden,n,18,4,1.5371201814058957,1.6470975056689343,0.08370535714285714,056,056.csv
4423,plätschernden,d,19,4,1.6471201814058958,1.7070975056689341,0.0,056,056.csv
4424,plätschernden,ə,20,4,1.7071201814058956,1.8370975056689343,0.3694852941176471,056,056.csv
4425,plätschernden,n,21,4,1.8371201814058957,1.8970975056689343,0.337890625,056,056.csv
4426,Bach,b,22,5,1.8971201814058958,1.9670975056689342,0.018229166666666668,056,056.csv
4427,Bach,a,23,5,1.9671201814058956,2.097097505668934,0.453125,056,056.csv
4428,Bach,x,24,5,2.0971201814058955,2.396643990929705,0.44058388157894735,056,056.csv
4429,Schlaf,ʃ,1,1,0.027120181405895692,0.16709750566893425,0.2092013888888889,087,087.csv
4430,Schlaf,l,2,1,0.16712018140589568,0.2970975056689342,0.11810661764705882,087,087.csv
4431,Schlaf,aː,3,1,0.2971201814058957,0.5070975056689342,0.6828703703703703,087,087.csv
4432,Schlaf,f,4,1,0.5071201814058957,0.5470975056689342,0.0796875,087,087.csv
4433,vor,f,5,2,0.5471201814058957,0.6970975056689342,0.3540296052631579,087,087.csv
4434,vor,oː,6,2,0.6971201814058957,0.7570975056689342,0.3798828125,087,087.csv
4435,vor,ɐ,7,2,0.7571201814058957,0.8170975056689342,0.5107421875,087,087.csv
4436,Mitternacht,m,8,3,0.8171201814058957,0.9370975056689342,0.5046875,087,087.csv
4437,Mitternacht,ɪ,9,3,0.9371201814058957,0.9970975056689343,0.244140625,087,087.csv
4438,Mitternacht,t,10,3,0.9971201814058956,1.1070975056689343,0.11439732142857142,087,087.csv
4439,Mitternacht,ɐ,11,3,1.1071201814058957,1.1970975056689341,0.2942708333333333,087,087.csv
4440,Mitternacht,n,12,3,1.1971201814058956,1.2670975056689342,0.3342013888888889,087,087.csv
4441,Mitternacht,a,13,3,1.2671201814058957,1.3770975056689343,0.8783482142857143,087,087.csv
4442,Mitternacht,x,14,3,1.3771201814058958,1.4670975056689342,0.4537760416666667,087,087.csv
4443,Mitternacht,t,15,3,1.4671201814058956,1.4970975056689342,0.0,087,087.csv
4444,ist,ʔ,16,4,1.4971201814058956,1.5570975056689342,0.0146484375,087,087.csv
4445,ist,ɪ,17,4,1.5571201814058957,1.6470975056689343,0.047526041666666664,087,087.csv
4446,ist,s,18,4,1.6471201814058958,1.7670975056689342,0.14583333333333334,087,087.csv
4447,ist,t,19,4,1.7671201814058957,1.7970975056689342,0.09375,087,087.csv
4448,gesund,ɡ,20,5,1.7971201814058957,1.8670975056689343,0.012152777777777778,087,087.csv
4449,gesund,ə,21,5,1.8671201814058958,1.8970975056689343,0.326171875,087,087.csv
4450,gesund,z,22,5,1.8971201814058958,2.007097505668934,0.9146205357142857,087,087.csv
4451,gesund,ʊ,23,5,2.0071201814058957,2.117097505668934,0.3638392857142857,087,087.csv
4452,gesund,n,24,5,2.1171201814058955,2.2270975056689344,0.16127232142857142,087,087.csv
4453,gesund,t,25,5,2.227120181405896,2.3970975056689343,0.15305397727272727,087,087.csv
4454,Ein,ʔ,1,1,0.0,0.03709750566893424,0.0078125,219,219.csv
4455,Ein,aɪ,2,1,0.037120181405895694,0.13709750566893425,0.140625,219,219.csv
4456,Ein,n,3,1,0.13712018140589569,0.23709750566893423,0.6634615384615384,219,219.csv
4457,ruhiger,r,4,2,0.2371201814058957,0.3470975056689342,0.390625,219,219.csv
4458,ruhiger,uː,5,2,0.3471201814058957,0.43709750566893424,0.56640625,219,219.csv
4459,ruhiger,ɪ,6,2,0.4371201814058957,0.5370975056689342,0.6947115384615384,219,219.csv
4460,ruhiger,ɡ,7,2,0.5371201814058957,0.5970975056689343,0.04296875,219,219.csv
4461,ruhiger,ɐ,8,2,0.5971201814058957,0.7470975056689343,0.42023026315789475,219,219.csv
4462,Bach,b,9,3,0.7471201814058956,0.8170975056689342,0.06336805555555555,219,219.csv
4463,Bach,a,10,3,0.8171201814058957,0.9270975056689342,0.7806919642857143,219,219.csv
4464,Bach,x,11,3,0.9271201814058957,1.1270975056689343,0.17,219,219.csv
4465,plätschert,p,12,4,1.1271201814058958,1.2370975056689342,0.16071428571428573,219,219.csv
4466,plätschert,l,13,4,1.2371201814058956,1.3270975056689343,0.103515625,219,219.csv
4467,plätschert,ɛ,14,4,1.3271201814058957,1.3970975056689343,0.5182291666666666,219,219.csv
4468,plätschert,t,15,4,1.3971201814058958,1.4870975056689342,0.06380208333333333,219,219.csv
4469,plätschert,ʃ,16,4,1.4871201814058956,1.6170975056689343,0.34191176470588236,219,219.csv
4470,plätschert,ɐ,17,4,1.6171201814058958,1.7470975056689342,0.7591911764705882,219,219.csv
4471,plätschert,t,18,4,1.7471201814058956,1.7970975056689342,0.041294642857142856,219,219.csv
4472,durch,d,19,5,1.7971201814058957,1.8670975056689343,0.029513888888888888,219,219.csv
4473,durch,ʊ,20,5,1.8671201814058958,1.9070975056689343,0.3671875,219,219.csv
4474,durch,ɐ,21,5,1.9071201814058958,1.9770975056689342,0.6987847222222222,219,219.csv
4475,durch,ç,22,5,1.9771201814058956,2.077097505668934,0.4338942307692308,219,219.csv
4476,den,d,23,6,2.0771201814058955,2.1670975056689343,0.13997395833333334,219,219.csv
4477,den,eː,24,6,2.167120181405896,2.217097505668934,0.53125,219,219.csv
4478,den,n,25,6,2.2171201814058956,2.327097505668934,0.24888392857142858,219,219.csv
4479,Wald,v,26,7,2.3271201814058955,2.367097505668934,0.109375,219,219.csv
4480,Wald,a,27,7,2.3671201814058955,2.4770975056689344,0.48046875,219,219.csv
4481,Wald,l,28,7,2.477120181405896,2.637097505668934,0.51640625,219,219.csv
4482,Wald,t,29,7,2.6371201814058955,2.8070975056689345,0.2823153409090909,219,219.csv
4483,Die,d,1,1,0.0,0.03709750566893424,0.021875,051,051.csv
4484,Die,iː,2,1,0.037120181405895694,0.18709750566893424,0.0678453947368421,051,051.csv
4485,Ärzte,ʔ,3,2,0.1871201814058957,0.21709750566893424,0.0,051,051.csv
4486,Ärzte,ɛ,4,2,0.2171201814058957,0.32709750566893425,0.5295758928571429,051,051.csv
4487,Ärzte,ɐ,5,2,0.3271201814058957,0.4170975056689342,0.69140625,051,051.csv
4488,Ärzte,ts,6,2,0.4171201814058957,0.5670975056689342,0.18996710526315788,051,051.csv
4489,Ärzte,t,7,2,0.5671201814058957,0.6670975056689342,0.1171875,051,051.csv
4490,Ärzte,ə,8,2,0.6671201814058957,0.7670975056689342,0.6923076923076923,051,051.csv
4491,sind,z,9,3,0.7671201814058957,0.8870975056689342,0.5984375,051,051.csv
4492,sind,ɪ,10,3,0.8871201814058957,0.9270975056689342,0.915625,051,051.csv
4493,sind,n,11,3,0.9271201814058957,0.9870975056689343,0.2783203125,051,051.csv
4494,sind,t,12,3,0.9871201814058957,1.0170975056689342,0.20703125,051,051.csv
4495,damit,d,13,4,1.0171201814058957,1.0570975056689342,0.00625,051,051.csv
4496,damit,a,14,4,1.0571201814058957,1.2070975056689341,0.5707236842105263,051,051.csv
4497,damit,m,15,4,1.2071201814058956,1.2970975056689342,0.181640625,051,051.csv
4498,damit,ɪ,16,4,1.2971201814058957,1.3470975056689343,0.18080357142857142,051,051.csv
4499,damit,t,17,4,1.3471201814058957,1.3920861678004535,0.0,051,051.csv
4500,gar,ɡ,18,5,1.392108843537415,1.5270748299319727,0.09420955882352941,051,051.csv
4501,gar,aː,19,5,1.5270975056689342,1.7270975056689342,0.8490625,051,051.csv
4502,gar,r,20,5,1.7271201814058956,1.7570975056689342,0.162109375,051,051.csv
4503,nicht,n,21,6,1.7571201814058957,1.7870975056689342,0.158203125,051,051.csv
4504,nicht,ɪ,22,6,1.7871201814058957,1.8270975056689343,0.103125,051,051.csv
4505,nicht,ç,23,6,1.8271201814058957,1.9070975056689343,0.1921875,051,051.csv
4506,nicht,t,24,6,1.9071201814058958,1.9970975056689342,0.26171875,051,051.csv
4507,einverstanden,ʔ,25,7,1.9971201814058956,2.077097505668934,0.3359375,051,051.csv
4508,einverstanden,aɪ,26,7,2.0771201814058955,2.1870975056689343,0.7098214285714286,051,051.csv
4509,einverstanden,n,27,7,2.187120181405896,2.237097505668934,0.109375,051,051.csv
4510,einverstanden,f,28,7,2.2371201814058956,2.3070975056689345,0.2482638888888889,051,051.csv
4511,einverstanden,ɛ,29,7,2.3071201814058955,2.3370975056689343,0.154296875,051,051.csv
4512,einverstanden,ɐ,30,7,2.3371201814058957,2.3770975056689343,0.1484375,051,051.csv
4513,einverstanden,ʃ,31,7,2.3771201814058958,2.527097505668934,0.33963815789473684,051,051.csv
4514,einverstanden,t,32,7,2.5271201814058957,2.577097505668934,0.171875,051,051.csv
4515,einverstanden,a,33,7,2.5771201814058955,2.6870975056689343,0.38058035714285715,051,051.csv
4516,einverstanden,n,34,7,2.687120181405896,2.7870975056689344,0.07091346153846154,051,051.csv
4517,einverstanden,d,35,7,2.787120181405896,2.907097505668934,0.003125,051,051.csv
4518,einverstanden,ə,36,7,2.9071201814058956,3.0370975056689344,0.017003676470588234,051,051.csv
4519,einverstanden,n,37,7,3.037120181405896,3.1377551020408165,0.0,051,051.csv
4520,Nervöse,n,1,1,0.027120181405895692,0.16709750566893425,0.0078125,080,080.csv
4521,Nervöse,ɛ,2,1,0.16712018140589568,0.24709750566893424,0.37109375,080,080.csv
4522,Nervöse,ɐ,3,1,0.2471201814058957,0.2970975056689342,0.5301339285714286,080,080.csv
4523,Nervöse,v,4,1,0.2971201814058957,0.37709750566893424,0.15703125,080,080.csv
4524,Nervöse,øː,5,1,0.3771201814058957,0.5670975056689342,0.595703125,080,080.csv
4525,Nervöse,z,6,1,0.5671201814058957,0.6870975056689342,0.38333333333333336,080,080.csv
4526,Nervöse,ə,7,1,0.6871201814058957,0.7270975056689343,0.3828125,080,080.csv
4527,Menschen,m,8,2,0.7271201814058957,0.8470975056689343,0.7057291666666666,080,080.csv
4528,Menschen,ɛ,9,2,0.8471201814058957,0.9670975056689343,0.7510416666666667,080,080.csv
4529,Menschen,n,10,2,0.9671201814058957,1.0770975056689343,0.3158482142857143,080,080.csv
4530,Menschen,ʃ,11,2,1.0771201814058957,1.2170975056689342,0.12022569444444445,080,080.csv
4531,Menschen,ə,12,2,1.2171201814058956,1.4170975056689343,0.4284375,080,080.csv
4532,Menschen,n,13,2,1.4171201814058958,1.4770975056689342,0.00390625,080,080.csv
4533,brauchen,b,14,3,1.4771201814058956,1.5170975056689342,0.0,080,080.csv
4534,brauchen,r,15,3,1.5171201814058957,1.6370975056689343,0.48333333333333334,080,080.csv
4535,brauchen,a,16,3,1.6371201814058958,1.7370975056689342,0.7295673076923077,080,080.csv
4536,brauchen,u,17,3,1.7371201814058956,1.7770975056689342,0.9953125,080,080.csv
4537,brauchen,x,18,3,1.7771201814058957,1.8870975056689343,0.04575892857142857,080,080.csv
4538,brauchen,ə,19,3,1.8871201814058958,1.9170975056689343,0.076171875,080,080.csv
4539,brauchen,n,20,3,1.9171201814058958,1.9670975056689342,0.15066964285714285,080,080.csv
4540,viel,f,21,4,1.9671201814058956,2.097097505668934,0.26378676470588236,080,080.csv
4541,viel,iː,22,4,2.0971201814058955,2.2270975056689344,0.4099264705882353,080,080.csv
4542,viel,l,23,4,2.227120181405896,2.257097505668934,0.685546875,080,080.csv
4543,Ruhe,r,24,5,2.2571201814058957,2.347097505668934,0.375,080,080.csv
4544,Ruhe,uː,25,5,2.3471201814058955,2.5470975056689342,0.34625,080,080.csv
4545,Ruhe,ə,26,5,2.5471201814058957,2.7070975056689344,0.298828125,080,080.csv
4546,Nicht,n,1,1,0.0,0.08709750566893425,0.03551136363636364,109,109.csv
4547,Nicht,ɪ,2,1,0.0871201814058957,0.15709750566893424,0.8446180555555556,109,109.csv
4548,Nicht,ç,3,1,0.1571201814058957,0.24709750566893424,0.5442708333333334,109,109.csv
4549,Nicht,t,4,1,0.2471201814058957,0.3570975056689342,0.1015625,109,109.csv
4550,jeder,j,5,2,0.3571201814058957,0.45709750566893426,0.11538461538461539,109,109.csv
4551,jeder,eː,6,2,0.45712018140589566,0.5870975056689343,0.5229779411764706,109,109.csv
4552,jeder,d,7,2,0.5871201814058957,0.6370975056689342,0.16517857142857142,109,109.csv
4553,jeder,ɐ,8,2,0.6371201814058957,0.7970975056689342,0.4375,109,109.csv
4554,verträgt,f,9,3,0.7971201814058957,0.8870975056689342,0.6315104166666666,109,109.csv
4555,verträgt,ɛ,10,3,0.8871201814058957,0.9170975056689342,0.9453125,109,109.csv
4556,verträgt,ɐ,11,3,0.9171201814058957,0.9970975056689343,0.6640625,109,109.csv
4557,verträgt,t,12,3,0.9971201814058956,1.0670975056689342,0.11197916666666667,109,109.csv
4558,verträgt,r,13,3,1.0671201814058957,1.1870975056689343,0.2755208333333333,109,109.csv
4559,verträgt,ɛː,14,3,1.1871201814058956,1.2670975056689342,0.92421875,109,109.csv
4560,verträgt,k,15,3,1.2671201814058957,1.3970975056689343,0.3166360294117647,109,109.csv
4561,verträgt,t,16,3,1.3971201814058958,1.4770975056689342,0.0546875,109,109.csv
4562,kaltes,k,17,4,1.4771201814058956,1.5370975056689342,0.4267578125,109,109.csv
4563,kaltes,a,18,4,1.5371201814058957,1.5870975056689343,0.8738839285714286,109,109.csv
4564,kaltes,l,19,4,1.5871201814058957,1.6870975056689343,0.578125,109,109.csv
4565,kaltes,t,20,4,1.6871201814058956,1.8070975056689342,0.3380208333333333,109,109.csv
4566,kaltes,ə,21,4,1.8071201814058957,1.8370975056689343,0.576171875,109,109.csv
4567,kaltes,s,22,4,1.8371201814058957,1.9470975056689341,0.17131696428571427,109,109.csv
4568,Bier,b,23,5,2.037120181405896,2.077097505668934,0.0453125,109,109.csv
4569,Bier,iː,24,5,2.0771201814058955,2.2070975056689344,0.3023897058823529,109,109.csv
4570,Bier,ɐ,25,5,2.207120181405896,2.3970975056689343,0.5533854166666666,109,109.csv
4571,Die,d,1,1,0.0,0.03709750566893424,0.059375,175,175.csv
4572,Die,iː,2,1,0.037120181405895694,0.15709750566893424,0.25833333333333336,175,175.csv
4573,Blumen,b,3,2,0.2071201814058957,0.26709750566893425,0.369140625,175,175.csv
4574,Blumen,l,4,2,0.2671201814058957,0.2970975056689342,0.892578125,175,175.csv
4575,Blumen,uː,5,2,0.2971201814058957,0.45709750566893426,0.482421875,175,175.csv
4576,Blumen,m,6,2,0.45712018140589566,0.49709750566893424,0.65625,175,175.csv
4577,Blumen,ə,7,2,0.4971201814058957,0.7470975056689343,0.28662109375,175,175.csv
4578,Blumen,n,8,2,0.7471201814058956,0.7770975056689342,0.0,175,175.csv
4579,blühen,b,9,3,0.7771201814058957,0.8770975056689342,0.013822115384615384,175,175.csv
4580,blühen,l,10,3,0.8771201814058956,0.9570975056689343,0.334375,175,175.csv
4581,blühen,yː,11,3,0.9571201814058957,1.1670975056689343,0.5434027777777778,175,175.csv
