,word,word_order,start_s,end_s,audibility,ids,filename
385,Autos,1,0.0,0.6970975056689342,0.291015625,029,029.csv
386,fahren,2,0.6971201814058957,1.1670975056689343,0.4992055084745763,029,029.csv
387,auf,3,1.1671201814058958,1.4170975056689343,0.660400390625,029,029.csv
388,der,4,1.4171201814058958,1.6270975056689343,0.2896412037037037,029,029.csv
389,Straße,5,1.6271201814058958,2.407097505668934,0.4510522959183674,029,029.csv
390,Der,1,0.0,0.14709750566893423,0.09087171052631579,171,171.csv
391,Fernseher,2,0.1471201814058957,0.9470975056689342,0.423828125,171,171.csv
392,spielt,3,0.9471201814058957,1.3770975056689343,0.30888310185185186,171,171.csv
393,eigenwillige,4,1.3771201814058958,2.2870975056689344,0.5350877192982456,171,171.csv
394,Liebesfilme,5,2.287120181405896,3.257097505668934,0.4606173155737705,171,171.csv
395,Durch,1,0.0,0.32709750566893425,0.20903201219512196,055,055.csv
396,Wald,2,0.3271201814058957,0.7270975056689343,0.508125,055,055.csv
397,und,3,0.7271201814058957,0.9670975056689343,0.14270833333333333,055,055.csv
398,Feld,4,0.9671201814058957,1.4470975056689341,0.516796875,055,055.csv
399,führt,5,1.4471201814058956,1.8170975056689342,0.5014960106382979,055,055.csv
400,unser,6,1.8171201814058957,2.2270975056689344,0.40474759615384615,055,055.csv
401,Weg,7,2.227120181405896,2.637097505668934,0.2071814903846154,055,055.csv
402,Prinzipiell,1,0.0,0.8670975056689343,0.2750860091743119,144,144.csv
403,müssen,2,0.8671201814058956,1.2470975056689342,0.35693359375,144,144.csv
404,alle,3,1.2471201814058956,1.5570975056689342,0.4364983974358974,144,144.csv
405,Hunde,4,1.5571201814058957,2.0670975056689342,0.424560546875,144,144.csv
406,ein,5,2.0671201814058957,2.2470975056689344,0.48879076086956524,144,144.csv
407,Halsband,6,2.247120181405896,2.8570975056689343,0.2714082792207792,144,144.csv
408,tragen,7,2.8571201814058957,3.4370975056689343,0.3008347602739726,144,144.csv
409,Die,1,0.0,0.17709750566893423,0.20040760869565216,253,253.csv
410,Radfahrer,2,0.1771201814058957,1.1470975056689343,0.4691982581967213,253,253.csv
411,erkunden,3,1.1471201814058958,1.9670975056689342,0.23475424757281554,253,253.csv
412,den,4,1.9671201814058956,2.197097505668934,0.5579202586206896,253,253.csv
413,Wald,5,2.1971201814058956,2.7070975056689344,0.324462890625,253,253.csv
414,Vor,1,0.037120181405895694,0.31709750566893424,0.2017857142857143,195,195.csv
415,dem,2,0.3171201814058957,0.49709750566893424,0.4429347826086957,195,195.csv
416,Fenster,3,0.4971201814058957,1.2370975056689342,0.4884912634408602,195,195.csv
417,summt,4,1.2371201814058956,1.7570975056689342,0.41502403846153846,195,195.csv
418,eine,5,1.7571201814058957,2.007097505668934,0.21337890625,195,195.csv
419,kleine,6,2.0071201814058957,2.577097505668934,0.3401692708333333,195,195.csv
420,Biene,7,2.5771201814058955,3.117097505668934,0.4392233455882353,195,195.csv
421,Auf,1,0.0,0.23709750566893423,0.17630208333333333,060,060.csv
422,dem,2,0.2371201814058957,0.49709750566893424,0.4597537878787879,060,060.csv
423,Brett,3,0.4971201814058957,1.0270975056689342,0.19752798507462688,060,060.csv
424,leuchten,4,1.1071201814058957,1.6770975056689343,0.3284505208333333,060,060.csv
425,bunte,5,1.6771201814058956,2.137097505668934,0.32502693965517243,060,060.csv
426,Tulpen,6,2.1371201814058955,2.827097505668934,0.2592492816091954,060,060.csv
427,Nicht,1,0.0,0.2970975056689342,0.4083059210526316,138,138.csv
428,alle,2,0.2971201814058957,0.5570975056689342,0.3678977272727273,138,138.csv
429,Menschen,3,0.5571201814058957,1.0970975056689343,0.4626608455882353,138,138.csv
430,verkraften,4,1.0971201814058957,1.8370975056689343,0.32644489247311825,138,138.csv
431,den,5,1.8371201814058957,2.007097505668934,0.5316051136363636,138,138.csv
432,Linksverkehr,6,2.0071201814058957,2.7870975056689344,0.28268494897959184,138,138.csv
433,sofort,7,2.787120181405896,3.467097505668934,0.2827205882352941,138,138.csv
434,Leise,1,0.027120181405895692,0.5770975056689343,0.3802083333333333,067,067.csv
435,rollen,2,0.5771201814058957,1.0270975056689342,0.46970942982456143,067,067.csv
436,wir,3,1.0271201814058957,1.2470975056689342,0.4213169642857143,067,067.csv
437,aus,4,1.2471201814058956,1.5070975056689342,0.4912405303030303,067,067.csv
438,dem,5,1.5071201814058957,1.7070975056689341,0.4734375,067,067.csv
439,Bahnhof,6,1.7071201814058956,2.4570975056689344,0.2507480053191489,067,067.csv
440,Ein,1,0.0,0.19709750566893425,0.6446875,228,228.csv
441,Künstler,2,0.19712018140589568,0.8270975056689343,0.2776898734177215,228,228.csv
442,malt,3,0.8271201814058957,1.2570975056689342,0.5600405092592593,228,228.csv
443,Porträts,4,1.3371201814058957,2.1270975056689343,0.4001736111111111,228,228.csv
444,auf,5,2.1271201814058958,2.3370975056689343,0.42766203703703703,228,228.csv
445,dem,6,2.3371201814058957,2.4970975056689344,0.359375,228,228.csv
446,Marktplatz,7,2.497120181405896,3.407097505668934,0.3353892543859649,228,228.csv
447,Beim,1,0.0,0.22709750566893425,0.7580818965517241,143,143.csv
448,Studienkurs,2,0.22712018140589568,1.3370975056689343,0.4314860611510791,143,143.csv
449,musst,3,1.3371201814058957,1.6770975056689343,0.42877906976744184,143,143.csv
450,Du,4,1.6771201814058956,1.8870975056689343,0.26533564814814814,143,143.csv
451,ernsthaft,5,1.8871201814058958,2.6470975056689343,0.4152960526315789,143,143.csv
452,lernen,6,2.647120181405896,3.1670975056689343,0.4221153846153846,143,143.csv
453,Die,1,0.0,0.14709750566893423,0.17351973684210525,254,254.csv
454,weiße,2,0.1471201814058957,0.6270975056689342,0.4440104166666667,254,254.csv
455,Leinwand,3,0.6271201814058956,1.3370975056689343,0.4297752808988764,254,254.csv
456,wird,4,1.3371201814058957,1.5970975056689343,0.24171401515151514,254,254.csv
457,vom,5,1.5971201814058957,1.9270975056689343,0.3396577380952381,254,254.csv
458,Maler,6,1.9271201814058956,2.507097505668934,0.3946917808219178,254,254.csv
459,beschriftet,7,2.5071201814058957,3.3370975056689343,0.2998798076923077,254,254.csv
460,Zwei,1,0.0,0.45709750566893426,0.3582974137931034,192,192.csv
461,Mannschaften,2,0.45712018140589566,1.4170975056689343,0.31809895833333335,192,192.csv
462,kämpfen,3,1.4171201814058958,1.9770975056689342,0.3328125,192,192.csv
463,um,4,1.9771201814058956,2.1870975056689343,0.24537037037037038,192,192.csv
464,den,5,2.187120181405896,2.3770975056689343,0.13118489583333334,192,192.csv
465,Sieg,6,2.3771201814058958,2.847097505668934,0.2522510593220339,192,192.csv
466,Die,1,0.0,0.15709750566893424,0.31328125,069,069.csv
467,Rinder,2,0.1571201814058957,0.6970975056689342,0.5184972426470589,069,069.csv
468,sind,3,0.6971201814058957,0.9770975056689343,0.134375,069,069.csv
469,noch,4,1.0371201814058957,1.2170975056689342,0.43376358695652173,069,069.csv
470,auf,5,1.2171201814058956,1.4570975056689341,0.3484375,069,069.csv
471,der,6,1.4571201814058956,1.7170975056689342,0.560842803030303,069,069.csv
472,Weide,7,1.7171201814058956,2.2970975056689342,0.4476669520547945,069,069.csv
473,Fünf,1,0.01712018140589569,0.43709750566893424,0.3064563679245283,131,131.csv
474,Filmtitel,2,0.4371201814058957,1.1270975056689343,0.3703304597701149,131,131.csv
475,müssen,3,1.1271201814058958,1.5070975056689342,0.8440755208333334,131,131.csv
476,wir,4,1.5071201814058957,1.6570975056689343,0.4753289473684211,131,131.csv
477,aufschreiben,5,1.6571201814058958,2.4970975056689344,0.23125,131,131.csv
478,Sportliche,1,0.027120181405895692,0.8470975056689343,0.25007584951456313,226,226.csv
479,Jugendliche,2,0.8471201814058957,1.7970975056689342,0.4017200630252101,226,226.csv
480,treffen,3,1.7971201814058957,2.2470975056689344,0.3423793859649123,226,226.csv
481,sich,4,2.247120181405896,2.507097505668934,0.40861742424242425,226,226.csv
482,am,5,2.5071201814058957,2.717097505668934,0.09114583333333333,226,226.csv
483,Fluss,6,2.7171201814058956,3.237097505668934,0.2985576923076923,226,226.csv
484,Der,1,0.0,0.16709750566893425,0.2760416666666667,015,015.csv
485,alte,2,0.16712018140589568,0.6570975056689342,0.34576612903225806,015,015.csv
486,Baum,3,0.7271201814058957,1.2570975056689342,0.1865671641791045,015,015.csv
487,erzählte,4,1.4171201814058958,2.0870975056689343,0.2565104166666667,015,015.csv
488,vom,5,2.0871201814058957,2.427097505668934,0.32867005813953487,015,015.csv
489,Leben,6,2.4271201814058956,2.9976190476190476,0.3908420138888889,015,015.csv
490,Der,1,0.0,0.13709750566893425,0.3854166666666667,012,012.csv
491,Fluss,2,0.13712018140589569,0.6570975056689342,0.3486778846153846,012,012.csv
492,plätschert,3,0.6571201814058957,1.5570975056689342,0.33573008849557523,012,012.csv
493,sanft,4,1.5571201814058957,1.9270975056689343,0.38563829787234044,012,012.csv
494,durch,5,1.9271201814058956,2.1470975056689343,0.24107142857142858,012,012.csv
495,das,6,2.147120181405896,2.427097505668934,0.4816964285714286,012,012.csv
496,Tal,7,2.4271201814058956,2.907097505668934,0.323046875,012,012.csv
497,Für,1,0.07712018140589569,0.23709750566893423,0.20859375,136,136.csv
498,Volkskunst,2,0.2371201814058957,1.1870975056689343,0.3747373949579832,136,136.csv
499,schwärmt,3,1.1871201814058956,1.6570975056689343,0.4507415254237288,136,136.csv
500,nicht,4,1.6571201814058958,1.9470975056689341,0.2265625,136,136.csv
501,jede,5,1.9471201814058956,2.2270975056689344,0.39464285714285713,136,136.csv
502,Altersstufe,6,2.227120181405896,3.3070975056689345,0.3186921296296296,136,136.csv
503,Ein,1,0.0,0.19709750566893425,0.3340625,221,221.csv
504,älteres,2,0.19712018140589568,0.7570975056689342,0.3391741071428571,221,221.csv
505,Paar,3,0.7571201814058957,1.2970975056689342,0.4130284926470588,221,221.csv
506,spaziert,4,1.2971201814058957,2.027097505668934,0.43843410326086957,221,221.csv
507,Hand,5,2.0271201814058957,2.467097505668934,0.41548295454545453,221,221.csv
508,in,6,2.4671201814058956,2.637097505668934,0.1942471590909091,221,221.csv
509,Hand,7,2.6371201814058955,3.117097505668934,0.38111979166666665,221,221.csv
510,Die,1,0.0,0.13709750566893425,0.17491319444444445,003,003.csv
511,Blumen,2,0.13712018140589569,0.7470975056689343,0.25355113636363635,003,003.csv
512,blühen,3,0.7471201814058956,1.2870975056689342,0.3902803308823529,003,003.csv
513,im,4,1.2871201814058957,1.5370975056689342,0.47216796875,003,003.csv
514,Winter,5,1.5371201814058957,1.9870975056689342,0.4222861842105263,003,003.csv
515,blau,6,1.9871201814058956,2.527097505668934,0.38292738970588236,003,003.csv
516,Die,1,0.0,0.12709750566893424,0.48193359375,230,230.csv
517,Familie,2,0.1271201814058957,0.8470975056689343,0.3458333333333333,230,230.csv
518,genießt,3,0.8471201814058957,1.4370975056689343,0.3351984797297297,230,230.csv
519,gemeinsames,4,1.4371201814058956,2.327097505668934,0.4554966517857143,230,230.csv
520,Abendessen,5,2.3271201814058955,3.269297052154195,0.3806938559322034,230,230.csv
521,Sie,1,0.037120181405895694,0.17709750566893423,0.2686631944444444,120,120.csv
522,hat,2,0.1771201814058957,0.36709750566893423,0.50390625,120,120.csv
523,die,3,0.3671201814058957,0.5070975056689342,0.18098958333333334,120,120.csv
524,Neuigkeit,4,0.5071201814058957,1.3170975056689342,0.46407781862745096,120,120.csv
525,mit,5,1.3171201814058957,1.4970975056689342,0.14266304347826086,120,120.csv
526,Genugtuung,6,1.4971201814058956,2.2670975056689344,0.21440077319587628,120,120.csv
527,aufgenommen,7,2.267120181405896,3.1270975056689343,0.3784722222222222,120,120.csv
528,Böse,1,0.0,0.40709750566893427,0.33394607843137253,078,078.csv
529,Menschen,2,0.4071201814058957,1.0370975056689342,0.4787381329113924,078,078.csv
530,verdienen,3,1.0371201814058957,1.6170975056689343,0.5013912671232876,078,078.csv
531,ihre,4,1.6171201814058958,1.8770975056689343,0.20549242424242425,078,078.csv
532,Strafe,5,1.8771201814058958,2.6670975056689343,0.2982165404040404,078,078.csv
533,Das,1,0.0,0.22709750566893425,0.34294181034482757,004,004.csv
534,kalte,2,0.22712018140589568,0.8570975056689343,0.4044699367088608,004,004.csv
535,Licht,3,0.8571201814058957,1.4170975056689343,0.3283482142857143,004,004.csv
536,leuchtet,4,1.4671201814058956,2.0170975056689344,0.39221014492753625,004,004.csv
537,am,5,2.017120181405896,2.2870975056689344,0.4772518382352941,004,004.csv
538,Morgen,6,2.287120181405896,2.8570975056689343,0.4165581597222222,004,004.csv
539,Ein,1,0.0,0.19709750566893425,0.31875,239,239.csv
540,älteres,2,0.19712018140589568,0.8170975056689342,0.38782051282051283,239,239.csv
541,Ehepaar,3,0.8171201814058957,1.5770975056689343,0.5022203947368421,239,239.csv
542,tanzt,4,1.5771201814058957,2.0570975056689345,0.37578125,239,239.csv
543,auf,5,2.0571201814058955,2.277097505668934,0.32254464285714285,239,239.csv
544,der,6,2.2771201814058957,2.4170975056689343,0.1618923611111111,239,239.csv
545,Hochzeitsfeier,7,2.417120181405896,3.507097505668934,0.5516651459854015,239,239.csv
546,Das,1,0.0,0.3470975056689342,0.3055752840909091,076,076.csv
547,war,2,0.3471201814058957,0.5670975056689342,0.6615513392857143,076,076.csv
548,jetzt,3,0.5671201814058957,0.8870975056689342,0.339453125,076,076.csv
549,aber,4,0.8871201814058957,1.1970975056689341,0.4150641025641026,076,076.csv
550,ein,5,1.1971201814058956,1.4370975056689343,0.3606770833333333,076,076.csv
551,schöner,6,1.4371201814058956,1.8670975056689343,0.39091435185185186,076,076.csv
552,Tag,7,1.8671201814058958,2.3170975056689342,0.234375,076,076.csv
553,Die,1,0.0,0.11709750566893425,0.1609375,245,245.csv
554,Gärtnerin,2,0.1171201814058957,0.9570975056689343,0.3943452380952381,245,245.csv
555,tanzt,3,1.0171201814058957,1.4770975056689342,0.36004849137931033,245,245.csv
556,zwischen,4,1.4771201814058956,1.9570975056689341,0.3372395833333333,245,245.csv
557,den,5,1.9571201814058956,2.2070975056689344,0.264892578125,245,245.csv
558,Blumenbeeten,6,2.207120181405896,3.277097505668934,0.23571595149253732,245,245.csv
559,Die,1,0.0,0.16709750566893425,0.09709821428571429,183,183.csv
560,Treppe,2,0.16712018140589568,0.6970975056689342,0.2580457089552239,183,183.csv
561,führt,3,0.6971201814058957,1.1470975056689343,0.2728892543859649,183,183.csv
562,ins,4,1.1471201814058958,1.4170975056689343,0.24356617647058823,183,183.csv
563,kuschelige,5,1.4171201814058958,2.0370975056689344,0.441005608974359,183,183.csv
564,Schlafzimmer,6,2.037120181405896,2.9570975056689344,0.39402173913043476,183,183.csv
565,Nach,1,0.0,0.26709750566893425,0.3648897058823529,152,152.csv
566,diesen,2,0.2671201814058957,0.6670975056689342,0.2875,152,152.csv
567,Sturmböen,3,0.6671201814058957,1.5970975056689343,0.37406517094017094,152,152.csv
568,herrscht,4,1.5971201814058957,1.9770975056689342,0.3409830729166667,152,152.csv
569,ein,5,1.9771201814058956,2.1670975056689343,0.412109375,152,152.csv
570,furchtbares,6,2.167120181405896,2.927097505668934,0.41973684210526313,152,152.csv
571,Chaos,7,2.9271201814058956,3.597097505668934,0.45982142857142855,152,152.csv
572,Die,1,0.0,0.17709750566893423,0.16779891304347827,242,242.csv
573,Verkäuferin,2,0.1771201814058957,1.1470975056689343,0.46317879098360654,242,242.csv
574,hat,3,1.1471201814058958,1.4270975056689343,0.30825892857142856,242,242.csv
575,einen,4,1.4271201814058956,2.0370975056689344,0.25689935064935066,242,242.csv
576,ungewöhnlichen,5,2.037120181405896,2.907097505668934,0.3114248853211009,242,242.csv
577,Akzent,6,2.9071201814058956,3.7270975056689344,0.36695995145631066,242,242.csv
578,In,1,0.0,0.17709750566893423,0.40625,155,155.csv
579,der,2,0.1771201814058957,0.36709750566893423,0.150390625,155,155.csv
580,Bucht,3,0.3671201814058957,0.9570975056689343,0.21516047297297297,155,155.csv
581,glitzern,4,0.9571201814058957,1.6870975056689343,0.34086277173913043,155,155.csv
582,die,5,1.6871201814058956,1.8070975056689342,0.3104166666666667,155,155.csv
583,silbernen,6,1.8071201814058957,2.507097505668934,0.47993607954545453,155,155.csv
584,Wellen,7,2.5071201814058957,2.9770975056689344,0.5180084745762712,155,155.csv
585,Du,1,0.0,0.12709750566893424,0.142578125,129,129.csv
586,bewirbst,2,0.1271201814058957,0.7170975056689343,0.44763513513513514,129,129.csv
587,dich,3,0.7171201814058957,0.9470975056689342,0.39601293103448276,129,129.csv
588,bei,4,0.9471201814058957,1.1370975056689343,0.4778645833333333,129,129.csv
589,der,5,1.1371201814058958,1.2370975056689342,0.5600961538461539,129,129.csv
590,gepflegten,6,1.2371201814058956,2.077097505668934,0.22805059523809523,129,129.csv
591,Wirtschaftsbank,7,2.0771201814058955,3.157097505668934,0.3660300925925926,129,129.csv
592,Der,1,0.0,0.16709750566893425,0.23177083333333334,071,071.csv
593,Pflug,2,0.16712018140589568,0.8170975056689342,0.3700457317073171,071,071.csv
594,zieht,3,0.8971201814058957,1.2020861678004535,0.42788461538461536,071,071.csv
595,tiefe,4,1.202108843537415,1.6370975056689343,0.35113636363636364,071,071.csv
596,Furchen,5,1.6371201814058958,2.327097505668934,0.41738505747126436,071,071.csv
597,Im,1,0.0,0.20709750566893423,0.2746394230769231,160,160.csv
598,Alltag,2,0.2071201814058957,0.9170975056689342,0.44224016853932585,160,160.csv
599,herrscht,3,0.9171201814058957,1.3370975056689343,0.42379127358490565,160,160.csv
600,eine,4,1.3371201814058957,1.5670975056689342,0.4418103448275862,160,160.csv
601,gnadenlose,5,1.5671201814058957,2.507097505668934,0.4688162076271186,160,160.csv
602,Hektik,6,2.5071201814058957,3.117097505668934,0.3431412337662338,160,160.csv
603,Sein,1,0.01712018140589569,0.44709750566893425,0.3697916666666667,038,038.csv
604,Singen,2,0.4471201814058957,0.9370975056689342,0.40158770161290325,038,038.csv
605,erfüllte,3,0.9371201814058957,1.6870975056689343,0.5169547872340425,038,038.csv
606,den,4,1.6871201814058956,1.8870975056689343,0.77875,038,038.csv
607,stillen,5,1.8871201814058958,2.447097505668934,0.3339285714285714,038,038.csv
608,Wald,6,2.4471201814058956,2.947097505668934,0.4694940476190476,038,038.csv
609,Unsere,1,0.0,0.49709750566893424,0.28162202380952384,095,095.csv
610,beiden,2,0.4971201814058957,0.8970975056689342,0.48078125,095,095.csv
611,Hunde,3,0.8971201814058957,1.3470975056689343,0.43585526315789475,095,095.csv
612,haben,4,1.3471201814058957,1.7670975056689342,0.49896816037735847,095,095.csv
613,Durst,5,1.7671201814058957,2.390362811791383,0.2507011217948718,095,095.csv
614,Montag,1,0.0,0.7770975056689342,0.2386798469387755,044,044.csv
615,war,2,0.7771201814058957,1.0070975056689342,0.36072198275862066,044,044.csv
616,es,3,1.0071201814058957,1.2070975056689341,0.573125,044,044.csv
617,uns,4,1.2071201814058956,1.6270975056689343,0.404186320754717,044,044.csv
618,zu,5,1.6271201814058958,1.7970975056689342,0.2585227272727273,044,044.csv
619,regnerisch,6,1.7971201814058957,2.6470975056689343,0.39215829439252337,044,044.csv
620,Motoren,1,0.01712018140589569,0.7870975056689342,0.3020296391752577,092,092.csv
621,brauchen,2,0.7871201814058957,1.3670975056689343,0.5531892123287672,092,092.csv
622,Benzin,3,1.3671201814058958,2.1470975056689343,0.3323501275510204,092,092.csv
623,Öl,4,2.2771201814058957,2.7670975056689344,0.4891633064516129,092,092.csv
624,und,5,2.767120181405896,3.0470975056689342,0.2872767857142857,092,092.csv
625,Wasser,6,3.0471201814058957,3.597097505668934,0.43625452898550726,092,092.csv
626,Über,1,0.0,0.30709750566893423,0.13221153846153846,043,043.csv
627,die,2,0.3071201814058957,0.4770975056689342,0.3526278409090909,043,043.csv
628,Felder,3,0.4771201814058957,1.3570975056689343,0.3965909090909091,043,043.csv
629,weht,4,1.3571201814058957,1.6770975056689343,0.2806640625,043,043.csv
630,ein,5,1.6771201814058956,1.9170975056689343,0.353125,043,043.csv
631,Wind,6,1.9171201814058958,2.447097505668934,0.3517957089552239,043,043.csv
632,Die,1,0.0,0.13709750566893425,0.07682291666666667,167,167.csv
633,Tür,2,0.1871201814058957,0.6970975056689342,0.353515625,167,167.csv
634,knarrt,3,0.7571201814058957,1.2170975056689342,0.3584321120689655,167,167.csv
635,laut,4,1.2171201814058956,1.6070975056689343,0.4284119897959184,167,167.csv
636,beim,5,1.6771201814058956,1.9370975056689343,0.3797348484848485,167,167.csv
637,Öffnen,6,1.9371201814058956,2.577097505668934,0.44765625,167,167.csv
638,Vor,1,0.0871201814058957,0.3470975056689342,0.2450284090909091,115,115.csv
639,der,2,0.3471201814058957,0.5270975056689342,0.5940896739130435,115,115.csv
640,Hütte,3,0.5771201814058957,0.9870975056689343,0.17923677884615385,115,115.csv
641,sitzt,4,0.9871201814058957,1.3970975056689343,0.26802884615384615,115,115.csv
642,ein,5,1.3971201814058958,1.6270975056689343,0.36476293103448276,115,115.csv
643,großer,6,1.6271201814058958,2.1270975056689343,0.45535714285714285,115,115.csv
644,Heuhaufen,7,2.1271201814058958,3.0470975056689342,0.5614809782608695,115,115.csv
645,Der,1,0.0,0.14709750566893423,0.10896381578947369,169,169.csv
646,alte,2,0.1471201814058957,0.6670975056689342,0.3705528846153846,169,169.csv
647,Baum,3,0.6671201814058957,1.2070975056689341,0.3948759191176471,169,169.csv
648,knarrt,4,1.2071201814058956,1.7370975056689342,0.45265858208955223,169,169.csv
649,bei,5,1.7371201814058956,1.9270975056689343,0.16829427083333334,169,169.csv
650,jedem,6,1.9271201814058956,2.327097505668934,0.3490625,169,169.csv
651,Windstoß,7,2.3271201814058955,3.1470975056689343,0.33495145631067963,169,169.csv
652,Die,1,0.0,0.15709750566893424,0.105078125,031,031.csv
653,Vögel,2,0.1571201814058957,0.8670975056689343,0.3539325842696629,031,031.csv
654,zwitschern,3,0.9671201814058957,1.7270975056689342,0.27179276315789475,031,031.csv
655,am,4,1.7271201814058956,1.9870975056689342,0.3094223484848485,031,031.csv
656,Morgen,5,1.9871201814058956,2.586621315192744,0.36114583333333333,031,031.csv
657,Die,1,0.0,0.14709750566893423,0.07442434210526316,036,036.csv
658,Freunde,2,0.1471201814058957,0.7970975056689342,0.3643292682926829,036,036.csv
659,schauten,3,0.7971201814058957,1.3470975056689343,0.2728713768115942,036,036.csv
660,verwirrt,4,1.3471201814058957,1.8370975056689343,0.26852318548387094,036,036.csv
661,auf,5,1.8371201814058957,2.0470975056689342,0.1785300925925926,036,036.csv
662,ihr,6,2.0471201814058957,2.2070975056689344,0.2640625,036,036.csv
663,Getränk,7,2.207120181405896,2.8070975056689345,0.47020833333333334,036,036.csv
664,In,1,0.0,0.15709750566893424,0.1234375,112,112.csv
665,den,2,0.1571201814058957,0.36709750566893423,0.4626736111111111,112,112.csv
666,Bergen,3,0.3671201814058957,0.9670975056689343,0.4953125,112,112.csv
667,kann,4,0.9671201814058957,1.1970975056689341,0.38200431034482757,112,112.csv
668,man,5,1.1971201814058956,1.4370975056689343,0.5731770833333333,112,112.csv
669,Ski,6,1.4371201814058956,1.7470975056689342,0.3970352564102564,112,112.csv
670,laufen,7,1.7471201814058956,2.367097505668934,0.41025641025641024,112,112.csv
671,Die,1,0.0,0.13709750566893425,0.24305555555555555,205,205.csv
672,Sterne,2,0.13712018140589569,0.8570975056689343,0.340625,205,205.csv
673,funkeln,3,0.8571201814058957,1.5270975056689342,0.4641927083333333,205,205.csv
674,am,4,1.5271201814058957,1.7670975056689342,0.2557291666666667,205,205.csv
675,Nachthimmel,5,1.7671201814058957,2.5670975056689342,0.28859375,205,205.csv
676,Senioren,1,0.04712018140589569,0.7970975056689342,0.38838098404255317,234,234.csv
677,machen,2,0.7971201814058957,1.2770975056689342,0.63984375,234,234.csv
678,morgendliche,3,1.2771201814058957,2.177097505668934,0.3938053097345133,234,234.csv
679,Gymnastik,4,2.1771201814058956,2.9370975056689343,0.3221217105263158,234,234.csv
680,im,5,2.937120181405896,3.117097505668934,0.30672554347826086,234,234.csv
681,Park,6,3.1171201814058955,3.677097505668934,0.3183035714285714,234,234.csv
682,Auch,1,0.0,0.24709750566893424,0.5408266129032258,123,123.csv
683,der,2,0.2471201814058957,0.43709750566893424,0.4697265625,123,123.csv
684,Elefant,3,0.4371201814058957,1.0870975056689343,0.3795731707317073,123,123.csv
685,ist,4,1.0871201814058957,1.3470975056689343,0.2713068181818182,123,123.csv
686,ein,5,1.3471201814058957,1.5570975056689342,0.3506944444444444,123,123.csv
687,Geschöpf,6,1.5571201814058957,2.0570975056689345,0.39248511904761907,123,123.csv
688,Gottes,7,2.1071201814058957,2.677097505668934,0.2963324652777778,123,123.csv
689,In,1,0.0,0.12709750566893424,0.07275390625,248,248.csv
690,der,2,0.1271201814058957,0.26709750566893425,0.2048611111111111,248,248.csv
691,Wüste,3,0.2671201814058957,1.2820861678004536,0.44432824803149606,248,248.csv
692,flirrt,4,1.282108843537415,1.9070975056689343,0.4353243670886076,248,248.csv
693,die,5,1.9071201814058958,1.9770975056689342,0.3619791666666667,248,248.csv
694,Hitze,6,1.9771201814058956,3.577097505668934,0.44765625,248,248.csv
695,Unruhig,1,0.0,0.6170975056689343,0.3251201923076923,007,007.csv
696,tanzen,2,0.9471201814058957,1.5170975056689342,0.3018663194444444,007,007.csv
697,Blätter,3,1.5171201814058957,2.137097505668934,0.46314102564102566,007,007.csv
698,im,4,2.1371201814058955,2.3370975056689343,0.2328125,007,007.csv
699,Sonnenschein,5,2.3371201814058957,3.277097505668934,0.3775158898305085,007,007.csv
700,Die,1,0.0,0.15709750566893424,0.388671875,189,189.csv
701,Uhr,2,0.1571201814058957,0.5570975056689342,0.41734375,189,189.csv
702,tickt,3,0.6071201814058957,1.0070975056689342,0.35359375,189,189.csv
703,ruhig,4,1.0071201814058957,1.4570975056689341,0.37924890350877194,189,189.csv
704,an,5,1.4571201814058956,1.6670975056689343,0.4074074074074074,189,189.csv
705,der,6,1.6671201814058958,1.8570975056689343,0.40234375,189,189.csv
706,Wand,7,1.8571201814058957,2.327732426303855,0.2858845338983051,189,189.csv
707,Das,1,0.0,0.25709750566893425,0.4088541666666667,158,158.csv
708,Echo,2,0.2571201814058957,0.8870975056689342,0.44244462025316456,158,158.csv
709,trägt,3,0.8871201814058957,1.3220861678004534,0.3627840909090909,158,158.csv
710,Gedichte,4,1.3221088435374149,1.8670975056689343,0.22927989130434784,158,158.csv
711,fort,5,1.8671201814058958,2.4342176870748298,0.36465669014084506,158,158.csv
712,Die,1,0.0,0.13709750566893425,0.11675347222222222,233,233.csv
713,Nachbarn,2,0.13712018140589569,0.8070975056689342,0.4771205357142857,233,233.csv
714,feiern,3,0.8071201814058957,1.4270975056689343,0.4189703525641026,233,233.csv
715,gemeinsam,4,1.4271201814058956,2.217097505668934,0.2758838383838384,233,233.csv
716,im,5,2.2171201814058956,2.3970975056689343,0.41304347826086957,233,233.csv
717,Garten,6,2.397120181405896,3.007097505668934,0.3952922077922078,233,233.csv
718,Die,1,0.027120181405895692,0.16709750566893425,0.2400173611111111,187,187.csv
719,Wolken,2,0.16712018140589568,0.7270975056689343,0.3510044642857143,187,187.csv
720,malen,3,0.7271201814058957,1.3070975056689342,0.535423801369863,187,187.csv
721,Geschichten,4,1.3071201814058957,2.027097505668934,0.2674479166666667,187,187.csv
722,am,5,2.0271201814058957,2.217097505668934,0.3772786458333333,187,187.csv
723,Himmel,6,2.2171201814058956,2.697097505668934,0.328125,187,187.csv
724,Der,1,0.0,0.13709750566893425,0.4561631944444444,241,241.csv
725,Nachbar,2,0.13712018140589569,0.7970975056689342,0.3926957831325301,241,241.csv
726,trägt,3,0.8971201814058957,1.2470975056689342,0.2137784090909091,241,241.csv
